center,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7
IND762001AAA,3.3824308,0.0,2.7342515,0.0,3.3517416,0.3705058,0.0,3.0926383
IND208019AAA,7.077113,0.0,5.23011,0.0,7.271763,0.0,0.0,6.785115
IND500035AAD,3.9329374,0.0,3.1925364,0.0,4.150808,0.0,0.0,3.7654955
IND152026AAA,4.954285,0.0,2.9672103,0.0,2.8890202,0.0,0.0,4.2455225
IND284403AAA,3.153049,0.0,2.1700735,0.0,2.668399,0.0,0.0,2.815584
IND481661AAA,2.222658,0.0,1.9381834,0.0,2.4791453,0.0,0.0,2.2717514
IND142401AAA,2.908034,0.0,2.0537527,0.0,2.7647684,0.0,0.0,2.8463192
IND630561AAA,3.271172,0.0,2.4540808,0.0,2.7755115,0.3901574,0.0,2.7917767
IND560064AAA,2.3435094,0.0,1.891127,0.0,2.5578513,0.0,0.0,2.3317163
IND306116AAA,2.4701676,0.0,1.9772617,0.0,2.3442342,0.24533486,0.0,2.213614
IND411021AAA,4.1143765,0.0,1.8384141,0.0,3.3732336,0.0,0.0,3.5982478
IND262802AAA,3.3537776,0.0,2.722771,0.0,3.2713273,0.6656229,0.0,2.9442418
IND125111AAA,1.6568081,0.0,1.3826555,0.0,1.7856771,0.0,0.0,1.5907573
IND754103AAA,14.534168,0.0,11.74753,0.7091259,13.737644,4.546263,0.0,12.639811
IND331507AAA,0.4243679,0.0,0.0,0.0,0.1505183,0.0,0.0,0.2915379
IND423301AAB,2.0730445,0.0,1.9338691,0.0,2.532353,0.0,0.0,2.0852122
IND560058AAB,3.0344133,0.0,1.6947268,0.0,2.4412653,0.0,0.0,2.888137
IND122015AAC,4.876621,0.0,0.79930246,0.0,3.9594676,0.0,0.0,3.8070288
IND523226AAA,2.6310594,0.0,2.0814002,0.0,2.684539,0.0,0.0,2.504882
IND302004AAA,3.850936,0.0,2.8962493,0.0,3.7006235,0.0,0.0,3.5503125
IND813203AAA,5.3188634,0.0,4.630975,0.71697116,5.3132668,1.9036937,0.0,4.7878885
IND623407AAA,2.8084352,0.0,2.2724197,0.0,2.7214015,0.40711194,0.0,2.5198781
IND517583AAA,3.3226326,0.0,2.703255,0.0,3.2767117,0.5099769,0.0,3.0063787
IND360370AAA,3.211398,0.0,2.605511,0.0,3.2152045,0.22543281,0.0,2.9531155
IND712406AAA,2.679834,0.0,2.1244094,0.0,2.5346124,0.0,0.0,2.3246224
IND641607AAA,3.465511,0.0,2.4178,0.0,2.7636797,0.0,0.0,3.0386093
IND586128AAA,3.055351,0.0,2.313816,0.0,2.8164103,0.0,0.0,2.8507078
IND402301AAA,2.9390314,0.0,2.404999,0.0,2.910335,0.4627598,0.0,2.630648
IND487001AAB,2.711311,0.0,2.2565687,0.0,2.9381967,0.0,0.0,2.6104152
IND673027AAB,3.0626745,0.0,2.316558,0.0,2.7307868,0.0,0.0,2.680515
IND000000AET,2.743638,0.0,2.2875972,0.0,2.8229945,0.2746402,0.0,2.465955
IND442101AAB,5.485866,0.0,4.424975,0.86346775,5.0199447,1.9957714,0.0,4.6566186
IND581325AAA,2.1305928,0.0,1.6863862,0.0,2.1820042,0.0,0.0,2.1544516
IND571114AAA,7.079336,0.0,5.955754,0.57407576,6.9207315,2.2803493,0.0,6.240931
IND574211AAA,3.455356,0.0,2.5914323,0.0,3.2007806,0.0,0.0,3.107182
IND721134AAB,1.5340804,0.0,1.0448837,0.0,1.3836199,0.0,0.0,1.396148
IND784001AAA,6.760175,0.0,5.0642,0.0,5.616165,0.47758096,0.0,5.832505
IND328001AAA,2.8718812,0.0,1.294691,0.0,2.2259219,0.0,0.0,2.737695
IND607001AAA,2.7549798,0.0,2.2235305,0.0,2.734434,0.19055972,0.0,2.5293233
IND623503AAA,2.0052888,0.0,1.5693883,0.0,1.858908,0.016639464,0.0,1.8315175
IND781018AAA,0.27498662,0.0,0.22135277,0.0,0.21952394,0.0,0.0,0.20558867
IND503111AAC,3.1705024,0.0,1.7510854,0.0,2.3299875,0.0,0.0,2.945633
IND742149AAA,0.31896448,0.0,0.09155268,0.0,0.12115622,0.0,0.0,0.15024859
IND562101AAA,3.127345,0.0,2.63102,0.0,3.09423,0.22404385,0.0,2.905051
IND786602AAA,2.2329712,0.0,1.7824019,0.0,2.5980577,0.0,0.0,2.2830896
IND814133AAA,3.604759,0.0,2.8220932,0.0,3.432268,0.4066755,0.0,3.2807214
IND560099AAB,7.3068237,0.0,2.6708016,0.0,1.6238767,0.0,0.0,5.097967
IND226004AAA,0.37166712,0.0,0.115393765,0.0,0.094836794,0.0,0.0,0.14073792
IND825102AAA,4.791391,0.0,3.9204462,0.0,4.8228455,0.46336114,0.0,4.4101353
IND683511AAB,2.676248,0.0,1.7564871,0.0,2.5030138,0.0,0.0,2.4188712
IND713148AAA,6.592478,0.0,5.454866,0.0,6.545485,1.1227959,0.0,5.9754086
IND643212AAA,3.9042957,0.0,3.0564594,0.0,3.8185148,0.0,0.0,3.6242115
IND151103AAA,2.2568533,0.0,1.7237103,0.0,2.3978496,0.0,0.0,2.246463
IND396580AAB,2.9372904,0.0,2.3495014,0.0,2.9064367,0.12742853,0.0,2.7095578
IND201007AAB,8.656066,0.0,6.4501576,0.0,7.4857874,1.2615703,0.0,7.5400195
