source_center,destination_center,source_name,destination_name,median_factor,total_trips,median_osrm_dist_km,pct_delayed,is_sparse,is_chronically_delayed
IND742202AAA,IND732103AAA,Dhulian_RatanDPP_D (West Bengal),Malda_krshnPly_DC (West Bengal),4.722222222222222,1,51.1885,1.0,True,True
IND400706AAA,IND000000AFT,Mumbai_Nerul_D (Maharashtra),Mumbai_Sanpada_I (Maharashtra),4.712121212121212,2,10.32765,1.0,True,True
IND274301AAB,IND273014AAB,Kaptanganj_Subshngr_D (Uttar Pradesh),Gorakhpur_Matriprm_IP (Uttar Pradesh),4.711711711711712,16,52.06915000000001,1.0,False,True
IND302014AAB,IND302026AAA,Jaipur_Central_I_7 (Rajasthan),Jaipur_Bhankrot_DC (Rajasthan),4.705882352941177,19,19.2342,1.0,False,True
IND205001AAB,IND283203AAA,Mainpuri_Agraroad_I (Uttar Pradesh),Firozabad_Sudmpuri_D (Uttar Pradesh),4.689655172413793,1,66.034,1.0,True,True
IND560099AAB,IND560077AAA,Bengaluru_Bomsndra_HB (Karnataka),Bengaluru_ Kothanur_L (Karnataka),4.65,1,34.6252,1.0,True,True
IND632301AAA,IND632006AAA,Arani_KrthiKyn_D (Tamil Nadu),Vellore_GndhiNgr_IP (Tamil Nadu),4.636363636363637,1,41.1081,1.0,True,True
IND211002AAB,IND211011AAA,Allahabad_Central_H_1 (Uttar Pradesh),Allahabad_Central_D_5 (Uttar Pradesh),4.625,13,10.3753,1.0,False,True
IND403507AAB,IND403726AAB,Goa_Mapusa (Goa),Goa_ZuariNgr_IP (Goa),4.613636363636363,1,36.4867,1.0,True,True
IND742225AAA,IND742223AAA,Ragunthgnj_GopalDPP_D (West Bengal),Jangipur_Central_D_1 (West Bengal),4.611111111111111,16,13.9083,1.0,False,True
IND793001AAA,IND781018AAB,Shillong (Meghalaya),Guwahati_Hub (Assam),4.610526315789474,1,123.7875,1.0,True,True
IND122503AAA,IND122001AAA,Pataudi_DC (Haryana),GGN_DPC (Haryana),4.5997150997151,2,34.04905,1.0,True,True
IND110037AAM,IND201301AAD,Delhi_Airport_H (Delhi),NOI_RPC (Delhi),4.567567567567568,3,32.6532,1.0,True,True
IND152026AAA,IND000000ACA,Muktsar_DPC (Punjab),Ludhiana_MilrGanj_HB (Punjab),4.533333333333333,19,159.7357,1.0,False,True
IND382421AAA,IND382430AAB,Gandhinagar_DC (Gujarat),Ahmedabad_East_H_1 (Gujarat),4.53125,15,36.7879,1.0,False,True
IND641006AAD,IND641062AAD,Coimbatore_ElngoNgr_C (Tamil Nadu),Coimbatore_Karayam_H (Tamil Nadu),4.521739130434782,5,26.5995,1.0,False,True
IND500018AAA,IND500080AAB,Hyderabad_PndrgNgr_DC (Telangana),Hyderabad_Chikdply_I (Telangana),4.5125,2,14.4774,1.0,True,True
IND152026AAA,IND160002AAC,Muktsar_DPC (Punjab),Chandigarh_Mehmdpur_H (Punjab),4.505555555555556,1,243.8385,1.0,True,True
IND400015AAB,IND400072AAB,Mumbai_CotnGren_M (Maharashtra),Mumbai Hub (Maharashtra),4.5,6,18.3151,1.0,False,True
IND000000ACB,IND474003AAA,Gurgaon_Bilaspur_HB (Haryana),Gwalior_HrihrNgr_I (Madhya Pradesh),4.475174978127734,2,304.9602,1.0,True,True
IND700028AAB,IND712311AAA,CCU_DumDum_DPC (West Bengal),Kolkata_Dankuni_HB (West Bengal),4.473684210526316,11,22.7463,1.0,False,True
IND846004AAA,IND847404AAB,Darbhanga (Bihar),Jhanjharpur_Nagar_D (Bihar),4.466666666666667,1,37.7671,1.0,True,True
IND811201AAB,IND813213AAA,Munger_Kaura_D (Bihar),Sultanganj_Wardno3_D (Bihar),4.46,2,33.0285,1.0,True,True
IND713205AAB,IND713148AAA,Durgapur_Central_I_1 (West Bengal),Panagarh_Central_D_1 (West Bengal),4.444444444444445,3,22.3882,1.0,True,True
IND400072AAB,IND421302AAS,Mumbai Hub (Maharashtra),Mumbai_East_L_23 (Maharashtra),4.4375,2,28.30865,1.0,True,True
IND585307AAB,IND585104AAA,Chincholi_Mainroad_D (Karnataka),Gulbarga_Nehrugnj_I (Karnataka),4.432835820895522,17,72.75760000000001,1.0,False,True
IND713364AAB,IND712311AAA,Rupnarayanpur_Salanpur_D (West Bengal),Kolkata_Dankuni_HB (West Bengal),4.424325434871935,12,207.47935,1.0,False,True
IND000000AEM,IND110037AAB,Gurgaon_Bilaspur_RP (Haryana),Del_B_RPC (Delhi),4.421052631578948,11,39.8704,1.0,False,True
IND390022AAA,IND390020AAA,Vadodara_Karelibaug_DPC (Gujarat),Vadodara (Gujarat),4.416666666666667,3,11.9891,1.0,True,True
IND600044AAD,IND600048AAA,Chennai_Chrompet_DPC (Tamil Nadu),Chennai_Vandalur_Dc (Tamil Nadu),4.4,9,13.1436,1.0,False,True
IND505326AAB,IND505001AAB,,Karimnagar_KamnHbRD_I (Telangana),4.389830508474576,1,63.4686,1.0,True,True
IND624601AAA,IND624001AAA,Palani_RjndraRd_D (Tamil Nadu),Dindigul_Central_D_1 (Tamil Nadu),4.385077186963979,2,56.6268,1.0,True,True
IND742101AAC,IND741123AAB,Baharampur_Chuanpur_I (West Bengal),Chapra_NagarDPP_D (West Bengal),4.375,1,109.6979,1.0,True,True
IND635601AAB,IND635802AAB,Tiruppattur_KoilStrt_D (Tamil Nadu),Ambur_Central_D_2 (Tamil Nadu),4.367647058823529,10,41.46655,1.0,False,True
IND415408AAC,IND416012AAA,Shirala_Central_DPP_3 (Maharashtra),Kolhapur_Shivaji_I (Maharashtra),4.36734693877551,9,54.2421,1.0,False,True
IND311301AAA,IND305624AAA,Asind_BsStdDPP_D (Rajasthan),Bijainagar_Central_DPP_1 (Rajasthan),4.365546218487395,6,46.2675,1.0,False,True
IND563125AAB,IND560300AAB,Chintamani_Central_D_2 (Karnataka),Bangalore_East_I_20 (Karnataka),4.358320251177394,12,54.20675,1.0,False,True
IND781102AAA,IND781018AAB,Hajo_Sardala_D (Assam),Guwahati_Hub (Assam),4.345588235294118,2,38.87455,1.0,True,True
IND834002AAB,IND827013AAA,Ranchi_Hub (Jharkhand),Bokaro_KSClny_DC (Jharkhand),4.333333333333333,17,123.3016,1.0,False,True
IND768201AAA,IND770001AAA,Jharsuguda_MbRoad_D (Orissa),Sundargarh_DiyoDPP_D (Orissa),4.333333333333333,1,32.3288,1.0,True,True
IND851127AAA,IND842001AAA,Manjhaul_Purbari_D (Bihar),Muzaffrpur_Bbganj_I (Bihar),4.333333333333333,16,130.74255,1.0,False,True
IND641001AAA,IND641062AAD,Coimbatore_Ukkadam_D (Tamil Nadu),Coimbatore_Karayam_H (Tamil Nadu),4.333333333333333,3,34.2831,1.0,True,True
IND275503AAA,IND275303AAA,Ghosi_Jamalpur_D (Uttar Pradesh),Dohrighat_AzmrdDPP_D (Uttar Pradesh),4.26923076923077,4,18.88785,1.0,True,True
IND700136AAG,IND712310AAA,Kolkata_Narynpur_C (West Bengal),Kolkata_Dankuni_P (West Bengal),4.2631578947368425,23,23.5903,1.0,False,True
IND530012AAA,IND764020AAC,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Koraput_GhtimDPP_D (Orissa),4.2631578947368425,1,211.1522,1.0,True,True
IND388320AAA,IND388121AAA,Anand_Vaghasi_IP (Gujarat),Anand_VUNagar_DC (Gujarat),4.25,1,10.2572,1.0,True,True
IND411043AAA,IND411014AAA,Pune Balaji Nagar (Maharashtra),PNQ Vadgaon Sheri DPC (Maharashtra),4.25,3,15.5423,1.0,True,True
IND421302AAR,IND421302AAF,Mumbai_East_I_21 (Maharashtra),Mumbai_Kalyan (Maharashtra),4.235294117647059,1,20.5132,1.0,True,True
IND583119AAA,IND583101AAA,Sandur_WrdN1DPP_D (Karnataka),Bellary_Dc (Karnataka),4.232558139534884,9,53.5761,1.0,False,True
IND500039AAC,IND500035AAA,Hyderabad_Uppal_I (Telangana),Hyd_LB-Nagar_Dc (Telangana),4.230769230769231,1,16.3709,1.0,True,True
IND788806AAA,IND788713AAA,Badarpur_Konapara_D (Assam),Karimganj_Alngjuri_D (Assam),4.230769230769231,1,19.7019,1.0,True,True
IND509124AAA,IND518002AAA,JoguGadwal_ColctrOf_D (Telangana),Kurnool_AbbasNgr_I (Andhra Pradesh),4.222222222222222,1,59.5891,1.0,True,True
IND445101AAA,IND440014AAA,Nagpur_Gondkhry_H (Maharashtra),Nagpur_Jaripatk_DC (Maharashtra),4.2105263157894735,1,22.4185,1.0,True,True
IND226004AAA,IND226016AAA,Lucknow_Hub (Uttar Pradesh),Lucknow_Indira Nagar (Uttar Pradesh),4.207608695652174,6,20.3084,1.0,False,True
IND424006AAA,IND423105AAA,Dhule_MIDCAvdn_I (Maharashtra),Malegaon_Rawlgaon_D (Maharashtra),4.205882352941177,1,47.7911,1.0,True,True
IND788026AAC,IND799250AAA,Silchar_Sirikona_H (Assam),Dharmanagr_Ranakant_D (Tripura),4.2,1,112.4945,1.0,True,True
IND147001AAD,IND160002AAC,Patiala_GainMrkt_L (Punjab),Chandigarh_Mehmdpur_H (Punjab),4.193548387096774,5,45.5683,1.0,False,True
IND785690AAB,IND785682AAA,Sonari_Central_DPP_1 (Assam),Sivasagar_Babupaty_D (Assam),4.188235294117647,16,46.062200000000004,1.0,False,True
IND733129AAA,IND732103AAB,Kaliyaganj_FatprDPP_D (West Bengal),Malda_Central_I_3 (West Bengal),4.174418604651163,4,60.44715000000001,1.0,True,True
IND152107AAA,IND152026AAA,Malout_DC (Punjab),Muktsar_DPC (Punjab),4.173913043478261,1,33.243,1.0,True,True
IND713303AAA,IND713364AAB,Asansol_DC (West Bengal),Rupnarayanpur_Salanpur_D (West Bengal),4.166666666666666,6,23.33255,1.0,False,True
IND533106AAA,IND533003AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),Kakinada_DC (Andhra Pradesh),4.160377358490566,2,60.48480000000001,1.0,True,True
IND273304AAA,IND273014AAB,Nichlaul_Wardno13_D (Uttar Pradesh),Gorakhpur_Matriprm_IP (Uttar Pradesh),4.147540983606557,14,86.24709999999999,1.0,False,True
IND571124AAA,IND570020AAA,Tirumakudalu_Narasipr_D (Karnataka),Mysore_Yadvgiri_IP (Karnataka),4.137931034482759,11,38.6996,1.0,False,True
IND275101AAA,IND275503AAA,Mau_BaliaMod_D (Uttar Pradesh),Ghosi_Jamalpur_D (Uttar Pradesh),4.136363636363637,2,15.9229,1.0,True,True
IND785001AAA,IND798601AAA,Jorhat_RicMilRd_D (Assam),Mokokchung_Central_D_1 (Nagaland),4.135135135135135,1,103.5959,1.0,True,True
IND571114AAA,IND570020AAA,HDKote_BegurRD_D (Karnataka),Mysore_Yadvgiri_IP (Karnataka),4.13499245852187,8,56.6674,1.0,False,True
IND732103AAB,IND732202AAA,Malda_Central_I_3 (West Bengal),Manikchak_Enayetpr_D (West Bengal),4.111111111111111,8,23.783250000000002,1.0,False,True
IND410503AAA,IND410505AAB,Ambegaon_Manchar_D (Maharashtra),Rajgurunagar_Chakan_D (Maharashtra),4.108695652173913,2,33.13135,1.0,True,True
IND641011AAA,IND641062AAD,Cjb_West_Dc (Tamil Nadu),Coimbatore_Karayam_H (Tamil Nadu),4.105263157894737,9,35.4555,1.0,False,True
IND331304AAA,IND332001AAB,Taranagar_RajRdDPP_D (Rajasthan),Sikar_FatehpRd_I (Rajasthan),4.10402097902098,4,131.8667,1.0,True,True
IND742149AAA,IND742225AAA,Murshidabad_Sirjudol_D (West Bengal),Ragunthgnj_GopalDPP_D (West Bengal),4.1,1,54.9441,1.0,True,True
IND410505AAB,IND410501AAF,Rajgurunagar_Chakan_D (Maharashtra),Talegaon_Central_DPP_4 (Maharashtra),4.1,5,15.5234,1.0,False,True
IND121004AAC,IND121004AAB,Faridabad_MohnVRTL_D (Haryana),FBD_Balabhgarh_DPC (Haryana),4.095588235294118,6,16.565800000000003,1.0,False,True
IND848210AAA,IND842001AAA,Rusera_Wardno4_D (Bihar),Muzaffrpur_Bbganj_I (Bihar),4.088235294117647,3,83.91839999999999,1.0,True,True
IND852111AAA,IND854326AAB,Simrahi_Bazar_D (Bihar),Purnia_Central_H_2 (Bihar),4.084337349397591,17,117.4359,1.0,False,True
IND221706AAA,IND273014AAB,Ratanpura_MubarDPP_D (Uttar Pradesh),Gorakhpur_Matriprm_IP (Uttar Pradesh),4.083333333333333,11,116.7072,1.0,False,True
IND132001AAA,IND132103AAB,Karnal (Haryana),Panipat_PC (Haryana),4.0588235294117645,3,37.5003,1.0,True,True
IND221313AAA,IND211002AAB,Varanasi_Central_H_4 (Uttar Pradesh),Allahabad_Central_H_1 (Uttar Pradesh),4.054172510518934,6,130.92185,1.0,False,True
IND796321AAB,IND796009AAA,Champhai_AwmpiVng_D (Mizoram),Aizawl_HunthrVg_I (Mizoram),4.046875,3,185.792,1.0,True,True
IND273303AAA,IND273304AAA,Maharajganj_PakriDPP_D (Uttar Pradesh),Nichlaul_Wardno13_D (Uttar Pradesh),4.041666666666667,1,33.892199999999995,1.0,True,True
IND500039AAC,IND501359AAE,Hyderabad_Uppal_I (Telangana),Hyderabad_Shamshbd_H (Telangana),4.037037037037037,15,34.745,1.0,False,True
IND201007AAB,IND201007AAA,Ghaziabad_MohanNgr_C (Uttar Pradesh),GZB_Mohan_Nagar_DPC (Uttar Pradesh),4.035714285714286,2,11.77685,1.0,True,True
IND713128AAB,IND731301AAA,Guskhara_Itachnda_D (West Bengal),Nanoor_Central_DPP_1 (West Bengal),4.0285714285714285,3,40.8526,1.0,True,True
IND788026AAC,IND788121AAA,Silchar_Sirikona_H (Assam),Kabuganj_Jantaclg_D (Assam),4.023809523809524,2,29.318,1.0,True,True
IND732103AAB,IND732123AAC,Malda_Central_I_3 (West Bengal),Chanchal_BargaDPP_D (West Bengal),4.015384615384615,1,59.7155,1.0,True,True
IND110037AAM,IND125001AAA,Delhi_Airport_H (Delhi),Hisar_ModelTwn_P (Haryana),4.015037593984962,1,164.5073,1.0,True,True
IND110085AAB,IND110083AAA,Delhi_Rohini_DPC (Delhi),Delhi_Mangol_DC (Delhi),4.0,3,11.9201,1.0,True,True
IND000000AAZ,IND444303AAA,Buldhana_Thsil3PL_D (Maharashtra),Khamgaon_WamanDPP_D (Maharashtra),4.0,1,53.7322,1.0,True,True
IND691305AAA,IND691551AAA,Punalur_PostofJN_D (Kerala),Adoor_Town_D (Kerala),4.0,1,28.8962,1.0,True,True
IND421302AAR,IND421301AAA,Mumbai_East_I_21 (Maharashtra),Mumbai_Kalyan West _Dc (Maharashtra),4.0,17,12.8431,1.0,False,True
IND400072AAA,IND421302AAG,Mumbai_Tejpal_M (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra),4.0,1,26.4331,1.0,True,True
IND121102AAA,IND121004AAB,Palwal (Haryana),FBD_Balabhgarh_DPC (Haryana),3.9928571428571424,12,40.2281,1.0,False,True
IND854326AAB,IND852201AAA,Purnia_Central_H_2 (Bihar),Saharsa_Gangjala_D (Bihar),3.987804878048781,6,113.86779999999999,1.0,False,True
IND431136AAC,IND431112AAB,Aurangabad_Central_H_1 (Maharashtra),Sillod_ZebaTWR_D (Maharashtra),3.9649122807017534,1,77.4368,1.0,True,True
IND211011AAA,IND212501AAA,Allahabad_Central_D_5 (Uttar Pradesh),Soraon_BypassRD_D (Uttar Pradesh),3.952380952380953,13,30.4269,1.0,False,True
IND852113AAA,IND852201AAA,Madhepura_Krishnpr_D (Bihar),Saharsa_Gangjala_D (Bihar),3.941176470588236,1,22.5405,1.0,True,True
IND110020AAB,IND110037AAM,OK_RPC (Delhi),Delhi_Airport_H (Delhi),3.937747035573123,4,26.3062,1.0,True,True
IND798601AAA,IND785001AAA,Mokokchung_Central_D_1 (Nagaland),Jorhat_RicMilRd_D (Assam),3.9210526315789473,5,105.1853,1.0,False,True
IND462001AAA,IND462022AAA,Bhopal_Old City (Madhya Pradesh),Bhopal_Trnsport_H (Madhya Pradesh),3.916666666666667,28,14.26375,1.0,False,True
IND396191AAC,IND396210AAA,Vapi_IndEstat_I (Gujarat),Daman_DC (Daman & Diu),3.909090909090909,1,10.2921,1.0,True,True
IND580028AAA,IND580002AAA,Hubli_Adargchi_IP (Karnataka),Dharwad_Dc (Karnataka),3.9000000000000004,9,26.2889,1.0,False,True
IND125121AAA,IND125001AAA,Barwala_Central_DPP_1 (Haryana),Hisar_ModelTwn_P (Haryana),3.9,3,36.9483,1.0,True,True
IND842001AAA,IND848101AAA,Muzaffrpur_Bbganj_I (Bihar),Samastipur_Haripur_D (Bihar),3.891891891891892,1,52.4093,1.0,True,True
IND812002AAA,IND813203AAA,Bhagalpur_Pbroad_DC (Bihar),Kahalgaon_NdiaTola_D (Bihar),3.890316205533597,18,32.054950000000005,1.0,False,True
IND641062AAD,IND641001AAA,Coimbatore_Karayam_H (Tamil Nadu),Coimbatore_Ukkadam_D (Tamil Nadu),3.888888888888889,3,32.0921,1.0,True,True
IND391110AAD,IND390022AAA,Dabhoi_Central_DPP_3 (Gujarat),Vadodara_Karelibaug_DPC (Gujarat),3.882352941176471,1,34.9421,1.0,True,True
IND563125AAB,IND560300AAA,Chintamani_Central_D_2 (Karnataka),Bengaluru_KGAirprt_HB (Karnataka),3.849056603773585,3,59.1122,1.0,True,True
IND173212AAA,IND134102AAA,Solan_MohanPrk_D (Himachal Pradesh),Kalka_Pinjore_DC (Haryana),3.8484848484848486,2,43.25705000000001,1.0,True,True
IND742121AAA,IND742102AAB,Nowda_AmtlaDPP_D (West Bengal),Berhampore_Central_I_2 (West Bengal),3.8409090909090913,12,25.36215,1.0,False,True
IND210001AAA,IND210427AAA,Banda_GayatriN_D (Uttar Pradesh),Mahoba_Mlkpura_D (Uttar Pradesh),3.822528883183569,10,54.8667,1.0,False,True
IND400102AAC,IND400052AAA,Mumbai_Jogshwri_I (Maharashtra),Mumbai_Khar West _Dc (Maharashtra),3.821428571428571,4,11.1734,1.0,True,True
IND421601AAB,IND421302AAG,Asangaon_Shahapur_D (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra),3.8142717497556213,14,42.629900000000006,1.0,False,True
IND636016AAA,IND636402AAA,Salem (Tamil Nadu),Mettur_RTOroad_D (Tamil Nadu),3.813953488372093,1,46.469,1.0,True,True
IND635207AAA,IND635802AAB,Uthangarai_RgstrOFC_D (Tamil Nadu),Ambur_Central_D_2 (Tamil Nadu),3.803921568627451,1,65.70439999999999,1.0,True,True
IND584101AAA,IND518002AAA,Raichur_LSRoad_DC (Karnataka),Kurnool_AbbasNgr_I (Andhra Pradesh),3.802197802197802,1,100.1564,1.0,True,True
IND500010AAA,IND501401AAC,Hyderabad_Alwal_I (Telangana),Medchal_MROoffce_D (Telangana),3.8,1,20.0311,1.0,True,True
IND400102AAC,IND421302AAG,Mumbai_Jogshwri_I (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra),3.7592592592592595,28,32.823800000000006,1.0,False,True
IND400015AAA,IND421302AAG,Mumbai_CottonGreen_DPC (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra),3.7586206896551726,1,40.5514,1.0,True,True
IND335523AAB,IND125001AAA,Nohar_Central_DPP_2 (Rajasthan),Hisar_ModelTwn_P (Haryana),3.7542372881355934,1,126.4042,1.0,True,True
IND000000ACB,IND301705AAA,Gurgaon_Bilaspur_HB (Haryana),Neemrana_Rcocmplx_D (Rajasthan),3.75,1,62.9226,1.0,True,True
IND421301AAA,IND421302AAR,Mumbai_Kalyan West _Dc (Maharashtra),Mumbai_East_I_21 (Maharashtra),3.75,15,12.5025,1.0,False,True
IND852201AAA,IND852113AAA,Saharsa_Gangjala_D (Bihar),Madhepura_Krishnpr_D (Bihar),3.75,17,22.6556,1.0,False,True
IND788806AAA,IND788026AAC,Badarpur_Konapara_D (Assam),Silchar_Sirikona_H (Assam),3.75,9,23.4921,1.0,False,True
IND813102AAA,IND813203AAA,Banka_Wardno6_D (Bihar),Kahalgaon_NdiaTola_D (Bihar),3.741935483870968,1,74.7621,1.0,True,True
IND700065AAA,IND712311AAA,CCU_Beliaghata_DPC (West Bengal),Kolkata_Dankuni_HB (West Bengal),3.7386363636363633,24,21.899250000000002,1.0,False,True
IND263153AAB,IND244713AAA,Rudrapur_UdhamNgr_H (Uttarakhand),Kashipur_Vaishali_D (Uttarakhand),3.7358490566037736,1,55.5122,1.0,True,True
IND302006AAA,IND302014AAB,Jaipur (Rajasthan),Jaipur_Central_I_7 (Rajasthan),3.7333333333333334,13,13.7652,1.0,False,True
IND110039AAA,IND110085AAB,Delhi_Barwala (Delhi),Delhi_Rohini_DPC (Delhi),3.733333333333333,3,13.4506,1.0,True,True
IND712310AAE,IND712124AAA,Kolkata_North_I_4 (West Bengal),Hooghly_DC (West Bengal),3.730994152046783,30,19.128600000000002,1.0,False,True
IND713205AAB,IND722143AAB,Durgapur_Central_I_1 (West Bengal),Mejia_Central_D_1 (West Bengal),3.7200000000000006,9,32.4446,1.0,False,True
IND842001AAA,IND843301AAA,Muzaffrpur_Bbganj_I (Bihar),Sitamari_Durma_D (Bihar),3.7178538390379283,6,63.251599999999996,1.0,False,True
IND442001AAA,IND442101AAB,Wardha_RamaNgr_D (Maharashtra),Deoli_Central_DPP_2 (Maharashtra),3.714285714285714,5,18.009900000000002,1.0,False,True
IND276129AAA,IND221010AAB,Chiraiyakot_KamalDPP_D (Uttar Pradesh),Varanasi_MahmurGj_IP (Uttar Pradesh),3.7066666666666666,1,79.65169999999999,1.0,True,True
IND400072AAB,IND400011AAA,Mumbai Hub (Maharashtra),LowerParel_CP (Maharashtra),3.7058823529411766,2,19.04925,1.0,True,True
IND852118AAA,IND852111AAA,Forbesganj_JhumanCk_D (Bihar),Simrahi_Bazar_D (Bihar),3.7,1,42.0784,1.0,True,True
IND144001AAB,IND144601AAA,Jalandhar_DPC (Punjab),Kapurthala_DC (Punjab),3.6875,3,19.5231,1.0,True,True
IND742121AAA,IND742101AAC,Nowda_AmtlaDPP_D (West Bengal),Baharampur_Chuanpur_I (West Bengal),3.6818181818181817,6,25.135550000000002,1.0,False,True
IND762001AAA,IND759122AAC,Phulbani_Krusphrma_D (Orissa),Angul_Central_I_2 (Orissa),3.6782608695652175,1,135.1682,1.0,True,True
IND688009AAA,IND686028AAB,Alappuzha_Pazhvedu_D (Kerala),Kottayam_Central_H_1 (Kerala),3.6755050505050506,16,45.36175,1.0,False,True
IND600044AAD,IND603203AAA,Chennai_Chrompet_DPC (Tamil Nadu),Chennai_Potheri (Tamil Nadu),3.670955882352941,2,19.01395,1.0,True,True
IND713130AAA,IND741126AAB,Katwa_BSarani_D (West Bengal),Nakashipara_MaxDPP_D (West Bengal),3.6666666666666665,1,81.7059,1.0,True,True
IND602001AAA,IND600116AAB,Chennai_Thiruvlr_DC (Tamil Nadu),Chennai_Porur_DPC (Tamil Nadu),3.6666666666666665,3,37.2719,1.0,True,True
IND132001AAA,IND131028AAB,Karnal (Haryana),Sonipat_Kundli_H (Haryana),3.664473684210526,2,95.79400000000001,1.0,True,True
IND743347AAA,IND700053AAA,Kakdwip_KlngrDPP_D (West Bengal),CCU_New Alipore_DPC (West Bengal),3.6583638583638582,6,83.87065,1.0,False,True
IND712103AAA,IND712310AAE,Hoogly_Bandel_D (West Bengal),Kolkata_North_I_4 (West Bengal),3.655172413793104,23,31.2275,1.0,False,True
IND125001AAA,IND110037AAM,Hisar_ModelTwn_P (Haryana),Delhi_Airport_H (Delhi),3.6417910447761197,11,172.4913,1.0,False,True
IND507159AAA,IND507002AAA,Kusumnchi_SKRoad_D (Telangana),Khammam_NSTRoad_I (Telangana),3.6388888888888893,10,24.433500000000002,1.0,False,True
IND533106AAA,IND533308AAB,Rajamundry_AtoNgrRd_I (Andhra Pradesh),Mandapeta_Mainrd_D (Andhra Pradesh),3.636904761904762,14,33.004149999999996,1.0,False,True
IND562114AAA,IND560067AAC,Hoskote_DC (Karnataka),Bengaluru_Kadugodi_D (Karnataka),3.6222222222222222,8,11.4293,1.0,False,True
IND422605AAA,IND423109AAA,Sangamner_JawanChk_D (Maharashtra),Shirdi_SaiBansi_D (Maharashtra),3.6222222222222222,1,53.5613,1.0,True,True
IND203001AAA,IND203131AAA,Bulndshahr_Ymunpurm_D (Uttar Pradesh),Khurja_Pnjbiyon_D (Uttar Pradesh),3.615384615384616,5,17.2807,1.0,False,True
IND712311AAA,IND700088AAA,Kolkata_Dankuni_HB (West Bengal),Kolkata_TrtllaRD_L (West Bengal),3.586206896551724,30,29.3119,1.0,False,True
IND380006AAB,IND382430AAB,Ahmedabad_Mithakal_D (Gujarat),Ahmedabad_East_H_1 (Gujarat),3.5833333333333326,27,15.0139,1.0,False,True
IND791109AAA,IND787001AAA,Nirjuli_BageDPP_D (Arunachal Pradesh),LakhimpurN_SashPhkn_D (Assam),3.575757575757576,1,46.8909,1.0,True,True
IND841424AAA,IND841428AAA,Chhapra_Prbhunth_D (Bihar),Gopalganj_GopalDPP_D (Bihar),3.5727882327492977,6,97.31190000000001,1.0,False,True
IND462022AAA,IND462042AAA,Bhopal_Trnsport_H (Madhya Pradesh),Bhopal_Kolar Mandakni (Madhya Pradesh),3.5666666666666664,2,20.4617,1.0,True,True
IND854326AAB,IND854334AAA,Purnia_Central_H_2 (Bihar),Raniganj_Central_DPP_1 (Bihar),3.5625,1,67.3785,1.0,True,True
IND506314AAA,IND506002AAA,Rayaparthi_Perkadrd_D (Telangana),Warangal_HunterRd_I (Telangana),3.5525,16,34.20485,1.0,False,True
IND560078AAC,IND560099AAB,BLR_JPNagar_Pc (Karnataka),Bengaluru_Bomsndra_HB (Karnataka),3.54,20,21.52265,1.0,False,True
IND712310AAE,IND712103AAA,Kolkata_North_I_4 (West Bengal),Hoogly_Bandel_D (West Bengal),3.533333333333333,1,31.1943,1.0,True,True
IND501301AAC,IND500039AAC,Ghatkesar_Central_D_1 (Telangana),Hyderabad_Uppal_I (Telangana),3.5314685314685317,2,14.8667,1.0,True,True
IND173220AAA,IND173212AAA,Parwanoo_Central_D_1 (Himachal Pradesh),Solan_MohanPrk_D (Himachal Pradesh),3.53125,1,41.0419,1.0,True,True
IND791110AAA,IND787001AAA,Naharlagun_JmpuCntr_D (Arunachal Pradesh),LakhimpurN_SashPhkn_D (Assam),3.5294117647058822,1,48.9821,1.0,True,True
IND712311AAA,IND700028AAB,Kolkata_Dankuni_HB (West Bengal),CCU_DumDum_DPC (West Bengal),3.5263157894736845,23,18.9277,1.0,False,True
IND431603AAA,IND431401AAA,Nanded_Aswningr_I (Maharashtra),Parbhani_Rjndrngr_D (Maharashtra),3.5254237288135597,1,74.0993,1.0,True,True
IND700088AAA,IND712311AAA,Kolkata_TrtllaRD_L (West Bengal),Kolkata_Dankuni_HB (West Bengal),3.5172413793103448,9,29.6182,1.0,False,True
IND535001AAA,IND530012AAA,Vizianagaram_NcsRd_DC (Andhra Pradesh),Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),3.5102915951972555,10,71.7734,1.0,False,True
IND396232AAA,IND396191AAC,Silvassa_Samrvrni_D (Dadra and Nagar Haveli),Vapi_IndEstat_I (Gujarat),3.5,15,15.6616,1.0,False,True
IND712602AAA,IND722154AAA,Arambag_BalibDPP_D (West Bengal),MirzapurWB_VidyaDPP_D (West Bengal),3.5,2,26.46225,1.0,True,True
IND673592AAA,IND670645AAB,SultnBthry_Kollgpra_D (Kerala),Mananthavady_Central_D_1 (Kerala),3.5,1,38.0694,1.0,True,True
IND481661AAA,IND842003AAB,Mandla_Mharajpr_D (Madhya Pradesh),Jabalpur_Adhartal_IP (Madhya Pradesh),3.5,9,104.296,1.0,False,True
IND271001AAA,IND271201AAA,Gonda_KotwaliN_D (Uttar Pradesh),Balrampur_PBRDDPP_D (Uttar Pradesh),3.5,5,43.4184,1.0,False,True
