source_center,destination_center,route_type,tod_bucket,median_factor,trip_count,median_osrm_dist,median_osrm_time,pct_delayed
IND122001AAJ,IND507123AAA,FTL,night,0.7758620689655172,9,39.492,58.0,0.0
IND122002AAD,IND122503AAA,Carting,morning,2.285,2,29.54775,22.5,1.0
IND122004AAA,IND000000ACB,Carting,evening,1.6176470588235294,1,35.6947,34.0,1.0
IND122004AAA,IND122413AAE,Carting,night,1.588235294117647,1,35.7912,34.0,1.0
IND122004AAA,IND122413AAE,Carting,afternoon,1.8,15,36.3187,35.0,1.0
IND122004AAA,IND122413AAE,Carting,evening,1.8252100840336134,16,36.5059,35.0,1.0
IND122503AAA,IND122001AAA,Carting,morning,4.5997150997151,2,34.04905,26.5,1.0
IND123001AAA,IND123401AAB,FTL,night,1.9558823529411766,10,44.05245,34.5,1.0
IND123401AAB,IND123106AAB,FTL,night,1.96,10,53.46755,50.0,1.0
IND124001AAB,IND126102AAA,FTL,night,2.281712473572939,2,60.825199999999995,43.5,1.0
IND124103AAA,IND127021AAA,FTL,evening,1.9230769230769234,6,74.34125,52.0,1.0
IND124112AAA,IND125005AAA,FTL,afternoon,2.4507246376811596,2,56.3482,45.5,1.0
IND124112AAA,IND125033AAA,FTL,afternoon,1.8,3,36.5079,29.0,1.0
IND124141AAA,IND000000ACB,FTL,night,1.9746835443037976,7,92.8497,79.0,1.0
IND124507AAA,IND131028AAB,FTL,night,2.260869565217391,9,36.9301,45.0,1.0
IND124507AAA,IND131028AAE,FTL,night,2.977777777777778,1,42.8551,45.0,1.0
IND125001AAA,IND000000ACB,FTL,afternoon,1.9925925925925927,1,170.478,135.0,1.0
IND125001AAA,IND000000ACB,FTL,evening,2.014925373134328,5,171.7732,137.0,1.0
IND125001AAA,IND110037AAM,FTL,morning,4.916666666666667,1,172.3998,132.0,1.0
IND125001AAA,IND110037AAM,FTL,afternoon,3.514925373134328,5,172.49,132.0,1.0
IND125001AAA,IND125047AAB,FTL,evening,2.0424603174603173,6,41.82770000000001,35.0,1.0
IND125001AAA,IND125051AAA,FTL,evening,3.3492063492063493,1,78.5245,63.0,1.0
IND125001AAA,IND335513AAA,FTL,afternoon,1.6266666666666667,1,178.8035,150.0,1.0
IND125001AAA,IND335513AAA,FTL,evening,1.8004856512141278,4,179.43245000000002,150.5,1.0
IND125001AAA,IND335523AAB,FTL,evening,3.0882352941176467,2,127.4623,118.5,1.0
IND125001AAA,IND335524AAA,FTL,afternoon,1.878787878787879,1,167.7827,165.0,1.0
IND125001AAA,IND335524AAA,FTL,evening,1.902439024390244,3,167.6151,164.0,1.0
IND125005AAA,IND000000ACB,FTL,evening,1.927007299270073,5,171.9355,137.0,1.0
IND125005AAA,IND125047AAB,FTL,evening,2.1714285714285717,3,42.031400000000005,35.0,1.0
IND125005AAA,IND335513AAA,FTL,evening,1.7733333333333334,3,179.057,150.0,1.0
IND125005AAA,IND335523AAB,FTL,evening,2.6050420168067228,1,127.9463,119.0,1.0
IND125005AAA,IND335524AAA,FTL,evening,1.6818181818181819,2,169.06279999999998,166.5,1.0
IND125033AAA,IND125001AAA,FTL,afternoon,2.0,3,21.2745,17.0,1.0
IND125033AAA,IND125005AAA,FTL,afternoon,2.0620915032679736,2,21.5574,17.5,1.0
IND125047AAB,IND125050AAA,FTL,night,2.7142857142857144,1,44.6977,35.0,1.0
IND125047AAB,IND125051AAA,FTL,night,2.1653055051421664,2,69.07114999999999,57.5,1.0
IND125047AAB,IND125051AAA,FTL,evening,2.2490336009515315,6,69.2754,58.0,1.0
IND125050AAA,IND125051AAA,FTL,night,1.7186147186147185,2,23.45665,21.5,1.0
IND125051AAA,IND125111AAA,FTL,night,1.0489583333333334,4,21.792,31.0,0.0
IND125104AAA,IND125005AAA,FTL,morning,2.5871559633027523,1,152.1319,109.0,1.0
IND125111AAA,IND125121AAA,FTL,night,3.295866935483871,2,37.91675,31.5,1.0
IND125121AAA,IND125001AAA,FTL,night,2.9672413793103445,2,36.352850000000004,29.5,1.0
IND125121AAA,IND125001AAA,FTL,morning,4.066666666666666,1,37.0962,30.0,1.0
IND126102AAA,IND131301AAA,FTL,night,2.1571428571428575,2,46.69845,35.0,1.0
IND126112AAA,IND131028AAB,FTL,morning,2.376807511737089,14,90.0516,73.0,0.9285714285714286
IND127021AAA,IND127201AAA,FTL,night,2.1551956815114712,2,55.32625,38.5,1.0
IND127021AAA,IND127201AAA,FTL,evening,1.7435897435897436,1,55.6692,39.0,1.0
IND127201AAA,IND124141AAA,FTL,night,2.564542483660131,2,49.54145,35.0,1.0
IND131021AAA,IND131028AAA,Carting,morning,1.8472222222222223,14,13.45025,12.0,1.0
IND131021AAA,IND131028AAA,Carting,afternoon,1.5,11,13.4593,11.0,0.8181818181818182
IND131021AAA,IND131028AAA,Carting,evening,1.9166666666666667,15,13.2429,12.0,0.9333333333333333
IND131028AAB,IND000000ACB,Carting,night,2.224489795918368,15,87.94239999999999,94.0,1.0
IND131028AAB,IND000000ACB,Carting,morning,1.739795918367347,14,107.33475,97.5,0.9285714285714286
IND131028AAB,IND000000ACB,Carting,afternoon,1.9210526315789476,32,88.94900000000001,96.0,1.0
IND131028AAB,IND000000ACB,Carting,evening,2.0,13,88.4641,94.0,1.0
IND131028AAB,IND110037AAM,Carting,night,2.265049678550555,6,49.28985,57.5,1.0
IND131028AAB,IND124001AAB,FTL,evening,1.75,3,66.40910000000001,55.0,1.0
IND131028AAB,IND124507AAA,FTL,evening,1.9404761904761905,10,36.71885,42.0,1.0
IND131028AAB,IND132103AAA,FTL,evening,5.326923076923077,2,59.6565,46.0,1.0
IND131028AAB,IND136118AAA,FTL,evening,1.9893617021276595,15,128.6969,95.0,1.0
IND131028AAB,IND160002AAC,FTL,night,1.7900763358778626,12,182.1044,130.0,1.0
IND131028AAB,IND160002AAC,FTL,morning,1.6860465116279069,8,181.4327,129.0,1.0
IND131028AAB,IND160002AAC,FTL,afternoon,1.7239577216676454,6,182.03975,129.5,1.0
IND131028AAB,IND201204AAA,FTL,evening,2.0,7,63.058800000000005,47.0,1.0
IND131028AAB,IND244001AAA,FTL,night,2.1949685534591197,12,201.39170000000001,159.0,1.0
IND131028AAB,IND244001AAA,FTL,morning,1.944099378881988,1,202.5035,161.0,1.0
IND131028AAB,IND244235AAA,FTL,morning,1.8429752066115703,15,153.6983,122.0,1.0
IND131028AAB,IND247667AAA,FTL,afternoon,1.8214285714285716,3,163.7787,140.0,1.0
IND131028AAB,IND247667AAB,FTL,afternoon,1.879078014184397,10,163.82690000000002,140.0,1.0
IND131028AAB,IND248001AAD,FTL,afternoon,1.8726415094339623,1,245.6096,212.0,1.0
IND131028AAB,IND249407AAA,FTL,afternoon,1.8666666666666667,1,196.1742,180.0,1.0
IND131028AAB,IND250002AAA,FTL,evening,1.808219178082192,1,89.5733,73.0,1.0
IND131028AAB,IND250609AAA,FTL,evening,2.9545454545454546,1,24.9115,22.0,1.0
IND131028AAB,IND250611AAA,FTL,evening,3.50436507936508,2,39.916349999999994,35.5,1.0
IND131028AAB,IND251001AAA,FTL,morning,1.7731958762886595,1,120.4588,97.0,1.0
IND131028AAB,IND251001AAA,FTL,afternoon,1.946236559139785,9,116.563,95.0,1.0
IND131301AAA,IND131028AAB,FTL,night,3.0358974358974358,2,55.265699999999995,39.5,1.0
IND132001AAA,IND131028AAB,FTL,night,3.664473684210526,2,95.79400000000001,76.0,1.0
IND132001AAA,IND132103AAA,FTL,night,3.147058823529412,1,38.0852,34.0,1.0
IND132001AAA,IND132103AAB,FTL,night,9.939814814814815,2,34.0724,29.5,1.0
IND132103AAA,IND131028AAB,FTL,afternoon,2.913793103448276,3,59.3272,45.0,1.0
IND132103AAA,IND132001AAA,FTL,night,1.8440476190476192,4,39.1148,35.5,1.0
IND132103AAB,IND131028AAB,FTL,morning,4.673913043478261,3,58.0032,44.0,1.0
IND132103AAB,IND131028AAB,FTL,afternoon,2.125,2,58.5763,44.0,1.0
IND133004AAA,IND135001AAA,FTL,night,1.6363636363636365,5,56.6907,54.0,1.0
IND134102AAA,IND174103AAA,FTL,night,2.678571428571429,10,20.020899999999997,14.0,1.0
IND134102AAA,IND174103AAA,FTL,morning,3.923076923076923,1,18.7036,13.0,1.0
IND134109AAA,IND160002AAC,Carting,night,1.5555555555555556,1,42.6791,36.0,1.0
IND134109AAA,IND160002AAC,Carting,morning,13.152777777777779,8,43.52445,36.5,1.0
IND134203AAA,IND140501AAA,Carting,night,1.5875,10,49.072900000000004,40.5,1.0
IND135001AAA,IND173025AAA,FTL,night,2.2666666666666666,8,58.40235,45.0,1.0
IND135001AAA,IND173025AAA,FTL,morning,2.4130434782608696,1,58.8717,46.0,1.0
IND136027AAA,IND132039AAA,FTL,night,1.926470588235294,14,39.973749999999995,35.0,1.0
IND136118AAA,IND136128AAA,FTL,night,1.3703703703703705,15,28.594,28.0,1.0
IND136128AAA,IND136027AAA,FTL,night,2.1,15,28.843,20.0,1.0
IND140001AAA,IND140118AAA,FTL,night,1.7575757575757576,11,39.718900000000005,33.0,1.0
IND140001AAA,IND140118AAA,FTL,morning,1.9696969696969695,1,41.2101,33.0,1.0
IND140118AAA,IND160002AAC,FTL,night,1.5055440055440057,8,126.9346,104.0,1.0
IND140118AAA,IND160002AAC,FTL,morning,1.7714285714285714,5,103.0056,105.0,1.0
IND140301AAA,IND140001AAA,FTL,night,1.6666666666666667,13,26.856900000000003,24.0,1.0
IND140301AAA,IND140901AAA,Carting,morning,2.133928571428571,12,16.18535,15.0,1.0
IND140401AAA,IND000000ACA,FTL,night,2.417211328976035,2,74.31979999999999,52.5,1.0
IND140401AAA,IND142401AAA,FTL,night,1.5757575757575757,3,44.9258,33.0,1.0
IND140401AAA,IND147301AAA,FTL,night,1.4782608695652173,1,32.8339,23.0,1.0
IND140406AAA,IND140401AAA,FTL,night,1.5833333333333333,7,30.5845,24.0,0.7142857142857143
IND140501AAA,IND160002AAC,Carting,night,2.4333333333333336,8,19.504550000000002,15.0,1.0
IND140501AAA,IND160002AAC,Carting,morning,2.5294117647058822,3,19.82,16.0,1.0
IND140901AAA,IND160002AAC,Carting,morning,1.8085106382978724,13,57.1876,47.0,1.0
IND140901AAA,IND160055AAA,Carting,night,1.8571428571428568,13,13.9013,14.0,1.0
IND141003AAB,IND000000ACA,Carting,morning,1.813186813186813,2,13.35745,10.0,1.0
IND141003AAB,IND142026AAA,FTL,night,1.6774193548387095,15,42.215900000000005,33.0,1.0
IND141010AAA,IND000000ACA,Carting,morning,1.818181818181818,1,15.531,11.0,1.0
IND141109AAA,IND000000ACA,FTL,night,1.375,11,59.7947,56.0,0.5454545454545454
IND141115AAA,IND000000ACA,FTL,night,1.4488095238095235,14,29.4784,30.0,0.8571428571428571
IND142001AAB,IND151001AAA,FTL,evening,2.6515151515151514,1,85.58139999999999,66.0,1.0
IND142001AAB,IND152026AAA,FTL,evening,1.6693548387096775,20,79.8751,62.0,1.0
IND142026AAA,IND000000ACA,FTL,night,2.75,1,54.4594,40.0,1.0
IND142026AAA,IND141109AAA,FTL,night,1.3797619047619047,12,23.851,35.5,1.0
IND142401AAA,IND000000ACA,FTL,night,1.75,3,28.5099,20.0,1.0
IND142401AAA,IND000000ACA,FTL,morning,1.868421052631579,2,28.575850000000003,20.0,1.0
IND143001AAA,IND144001AAB,FTL,evening,2.032786885245902,14,85.9881,65.0,1.0
IND144001AAA,IND144040AAA,FTL,night,1.85,11,26.2995,20.0,1.0
IND144001AAB,IND000000ACA,FTL,night,2.188679245283019,15,75.57039999999999,53.0,1.0
IND144001AAB,IND000000ACA,FTL,evening,2.849056603773585,1,73.1845,53.0,1.0
IND144001AAB,IND143001AAA,FTL,evening,1.503129513721714,12,85.98175,64.5,1.0
IND144001AAB,IND144401AAB,Carting,night,1.6944444444444444,8,14.709900000000001,13.5,0.875
IND144001AAB,IND144401AAB,Carting,morning,1.8214285714285712,2,14.71425,14.0,1.0
IND144001AAB,IND144601AAA,FTL,night,4.5110294117647065,2,19.59835,16.5,1.0
IND144001AAB,IND144601AAA,FTL,evening,3.6875,1,19.1176,16.0,1.0
IND144001AAB,IND160002AAC,FTL,evening,5.810344827586207,1,162.17829999999998,116.0,1.0
IND144001AAC,IND000000ACA,Carting,evening,1.649122807017544,1,76.2764,57.0,1.0
IND144001AAC,IND000000ACA,FTL,night,1.9418559876780903,4,70.85544999999999,51.0,1.0
IND144001AAC,IND000000ACA,FTL,evening,2.2719298245614037,4,76.66575,55.5,1.0
IND144001AAC,IND160002AAC,Carting,afternoon,2.544642857142857,11,162.1681,116.0,1.0
IND144001AAC,IND160002AAC,Carting,evening,2.633928571428572,1,159.2873,112.0,1.0
IND144040AAA,IND144001AAB,FTL,night,2.25,7,27.7996,19.0,1.0
IND144401AAB,IND144001AAB,Carting,night,2.071428571428572,5,13.544,11.0,1.0
IND144401AAB,IND144001AAB,Carting,morning,1.9583333333333335,8,13.409099999999999,11.5,1.0
IND144514AAA,IND000000ACA,FTL,night,1.7241379310344829,1,55.3215,58.0,1.0
IND144514AAA,IND141115AAA,FTL,night,1.75,5,26.1322,28.0,1.0
IND144527AAA,IND141115AAA,FTL,night,1.8676470588235294,4,34.76015,34.0,1.0
IND144601AAA,IND144001AAA,FTL,night,2.0018382352941178,2,21.46695,16.5,1.0
IND144601AAA,IND144040AAA,FTL,night,1.7586206896551724,1,41.5967,29.0,1.0
IND145001AAA,IND176201AAA,FTL,night,1.7916666666666667,5,17.6282,22.0,1.0
IND145001AAA,IND176201AAA,FTL,morning,1.4761904761904765,1,17.1646,21.0,1.0
IND145001AAA,IND176303AAA,FTL,night,1.1844660194174756,1,78.1911,103.0,0.0
IND147001AAB,IND147201AAA,FTL,night,1.3205619412515965,6,27.10445,28.0,0.8333333333333334
IND147001AAB,IND160002AAC,FTL,morning,7.090909090909091,7,45.262800000000006,33.0,1.0
IND147001AAD,IND147201AAA,FTL,night,1.5,1,26.912,28.0,1.0
IND147001AAD,IND148023AAA,FTL,night,1.253968253968254,1,58.9258,63.0,1.0
IND147001AAD,IND160002AAC,FTL,morning,4.193548387096774,5,45.5683,33.0,1.0
IND147101AAA,IND147105AAA,FTL,night,1.4565217391304346,4,26.55275,23.5,1.0
IND147101AAA,IND160002AAC,FTL,night,7.017241379310345,1,76.0523,58.0,1.0
IND147105AAA,IND147101AAA,FTL,night,1.4230769230769231,1,28.1092,26.0,1.0
IND147105AAA,IND160002AAC,FTL,night,9.017647058823528,6,105.66295,85.0,1.0
IND147201AAA,IND148023AAA,FTL,night,1.121212121212121,6,30.414450000000002,33.0,0.16666666666666666
IND147301AAA,IND140401AAA,FTL,night,1.3333333333333333,1,39.0861,30.0,1.0
IND148023AAA,IND148001AAA,FTL,night,1.3408045977011493,2,32.92355,29.5,1.0
IND148023AAA,IND148024AAB,FTL,night,2.0,1,19.4578,18.0,1.0
IND148028AAA,IND147001AAB,FTL,night,1.849056603773585,9,65.1176,53.0,1.0
IND148028AAA,IND147001AAD,FTL,night,1.7980769230769234,2,63.2515,51.5,1.0
IND148102AAA,IND151001AAA,FTL,night,1.827586206896552,1,68.315,58.0,1.0
IND151001AAA,IND148101AAA,FTL,night,1.396551724137931,4,61.1652,58.5,1.0
IND151001AAA,IND151103AAA,FTL,night,1.4285714285714286,1,29.9377,28.0,1.0
IND151001AAA,IND151302AAA,FTL,night,0.8292682926829268,11,54.5126,41.0,0.09090909090909091
IND151001AAA,IND160002AAC,FTL,evening,1.5875,15,203.4229,159.0,1.0
IND151302AAA,IND151505AAA,FTL,night,0.9210526315789472,13,44.0123,38.0,0.07692307692307693
IND151505AAA,IND151506AAA,FTL,night,1.7692307692307692,5,33.994699999999995,27.0,0.6
IND151506AAA,IND151001AAA,FTL,night,1.4594594594594594,11,82.5825,74.0,0.9090909090909091
IND152024AAA,IND152123AAA,FTL,night,2.064516129032258,1,33.4135,31.0,1.0
IND152026AAA,IND000000ACA,FTL,evening,4.710743801652892,13,160.3886,121.0,1.0
IND152026AAA,IND151001AAA,FTL,evening,1.0276157804459691,6,51.81529999999999,54.0,0.16666666666666666
IND152026AAA,IND152024AAA,FTL,night,2.0476190476190474,1,30.6794,21.0,1.0
IND152026AAA,IND160002AAC,FTL,evening,4.505555555555556,1,243.8385,180.0,1.0
IND160002AAC,IND000000ACA,FTL,night,2.007936507936508,14,89.2556,63.0,1.0
IND160002AAC,IND000000ACA,FTL,morning,1.8918067226890756,10,90.16235,63.0,1.0
IND160002AAC,IND000000ACA,FTL,afternoon,1.608695652173913,1,97.5878,69.0,1.0
IND160002AAC,IND000000ACB,FTL,night,2.170616113744076,14,279.92445,211.0,1.0
IND160002AAC,IND000000ACB,FTL,morning,1.900943396226415,13,280.4798,212.0,1.0
IND160002AAC,IND000000ACB,FTL,afternoon,1.971767095463778,4,279.61855,211.0,1.0
IND160002AAC,IND000000ACB,FTL,evening,1.9764150943396224,23,281.0118,212.0,1.0
IND160002AAC,IND110037AAM,FTL,afternoon,1.8054054054054052,7,229.3549,185.0,1.0
IND160002AAC,IND131028AAB,FTL,evening,1.9154387833599622,12,182.03404999999998,129.5,1.0
IND160002AAC,IND134203AAA,Carting,night,2.810810810810811,1,44.8425,37.0,1.0
IND160002AAC,IND135001AAA,FTL,night,1.8688524590163933,1,67.1824,61.0,1.0
IND160002AAC,IND140301AAA,FTL,night,1.4468085106382977,14,63.0595,47.0,0.9285714285714286
IND160002AAC,IND140603AAA,Carting,night,1.2413793103448276,11,38.4227,29.0,0.6363636363636364
IND160002AAC,IND140603AAA,Carting,morning,1.2758620689655173,6,34.0523,29.0,1.0
IND160002AAC,IND140901AAA,Carting,night,1.6595744680851063,15,56.9173,47.0,1.0
IND160002AAC,IND142001AAB,FTL,afternoon,1.8272542372881357,12,165.5995,119.5,1.0
IND160002AAC,IND143001AAA,FTL,morning,1.9830508474576272,11,246.7401,176.0,1.0
IND160002AAC,IND144001AAB,FTL,morning,2.178538708199725,8,167.53994999999998,118.0,1.0
IND160002AAC,IND144001AAB,FTL,afternoon,2.0357142857142856,1,158.5797,112.0,1.0
IND160002AAC,IND147001AAB,FTL,evening,2.055555555555556,3,46.7842,35.0,1.0
IND160002AAC,IND147001AAD,FTL,evening,2.0526315789473686,7,52.5001,38.0,1.0
IND160002AAC,IND147101AAA,FTL,evening,2.176470588235294,7,73.8163,59.0,1.0
IND160002AAC,IND147105AAA,FTL,evening,2.3427278603749193,2,106.1036,88.0,1.0
IND160002AAC,IND151001AAA,FTL,night,1.725609756097561,1,211.9728,164.0,1.0
IND160002AAC,IND151001AAA,FTL,morning,1.7341772151898731,11,204.071,158.0,1.0
IND160002AAC,IND151001AAA,FTL,afternoon,1.5569620253164558,1,203.9193,158.0,1.0
IND160002AAC,IND160003AAA,Carting,morning,2.0,1,41.4919,31.0,1.0
IND160002AAC,IND160055AAA,Carting,night,1.0,5,34.0306,43.0,0.0
IND160002AAC,IND160055AAA,Carting,morning,1.0975609756097562,9,33.936800000000005,42.0,0.3333333333333333
IND160002AAC,IND160102AAC,Carting,night,2.057142857142857,13,44.638,35.0,1.0
IND160002AAC,IND160102AAC,Carting,afternoon,1.6357142857142857,4,45.0459,35.5,1.0
IND160002AAC,IND160102AAC,Carting,evening,1.5294117647058822,7,44.6075,35.0,1.0
IND160002AAC,IND173212AAA,FTL,evening,2.1704545454545454,13,102.5093,88.0,1.0
IND160002AAC,IND174001AAA,FTL,evening,2.0431654676258995,11,180.6741,139.0,1.0
IND160002AAC,IND174103AAA,FTL,evening,1.3076923076923077,1,77.5153,65.0,1.0
IND160002AAC,IND174307AAA,FTL,night,1.3111111111111111,1,194.4275,180.0,1.0
IND160002AAC,IND174307AAA,FTL,evening,1.3583333333333334,12,194.50015,180.5,1.0
IND160002AAC,IND176041AAA,FTL,evening,1.4077669902912622,1,228.0513,206.0,1.0
IND160002AAC,IND181152AAA,FTL,morning,1.8603896103896105,2,377.77835,308.0,1.0
IND160002AAC,IND184104AAA,FTL,morning,1.904564315352697,5,307.6147,241.0,1.0
IND160002AAC,IND562132AAA,FTL,evening,2.244365361803084,1,2326.1991000000003,1686.0,1.0
IND160003AAA,IND160002AAC,Carting,morning,3.0,1,44.446,34.0,1.0
IND160055AAA,IND160002AAC,Carting,night,1.3510452961672472,14,34.0367,41.0,0.5714285714285714
IND160102AAC,IND160002AAC,Carting,night,1.9379084967320261,4,44.7203,34.5,1.0
IND160102AAC,IND160002AAC,Carting,morning,2.485294117647059,2,44.450450000000004,34.0,1.0
IND160102AAC,IND160002AAC,Carting,afternoon,2.2,9,44.6802,34.0,1.0
IND160102AAC,IND160002AAC,Carting,evening,1.6470588235294117,9,43.9051,34.0,1.0
IND160102AAD,IND160002AAC,Carting,night,1.6617647058823528,6,44.046350000000004,33.5,1.0
IND160102AAD,IND160002AAD,Carting,afternoon,2.117647058823529,3,44.446,34.0,1.0
IND173025AAA,IND160002AAC,FTL,night,2.46,6,106.6836,100.0,1.0
IND173025AAA,IND160002AAC,FTL,morning,2.0890099009900993,2,107.05735,100.5,1.0
IND173212AAA,IND134102AAA,FTL,night,3.909090909090909,1,43.2668,33.0,1.0
IND173212AAA,IND134102AAA,FTL,morning,3.787878787878788,1,43.2473,33.0,1.0
IND173212AAA,IND160002AAC,FTL,morning,2.0105263157894737,1,101.7296,95.0,1.0
IND173212AAA,IND173220AAA,FTL,night,3.3076923076923075,5,36.8201,28.0,1.0
IND173220AAA,IND173212AAA,FTL,night,3.53125,1,41.0419,32.0,1.0
IND173220AAA,IND174103AAA,FTL,night,2.066666666666667,1,20.8783,15.0,1.0
IND173220AAA,IND174103AAA,FTL,morning,3.1904761904761907,1,21.6806,21.0,1.0
IND174001AAA,IND175018AAA,FTL,night,2.566951566951567,10,38.16155,27.0,1.0
IND174021AAA,IND176048AAA,FTL,night,2.04,9,28.7706,27.0,1.0
IND174021AAA,IND176048AAA,FTL,morning,2.4512820512820515,2,28.565450000000002,28.0,1.0
IND174101AAB,IND134102AAA,FTL,night,2.6666666666666665,1,30.2666,21.0,1.0
IND174101AAB,IND160002AAC,FTL,night,2.961038961038961,1,93.4144,77.0,1.0
IND174101AAB,IND160002AAC,FTL,morning,2.5592105263157894,8,92.99215000000001,77.0,1.0
IND174103AAA,IND160002AAC,FTL,night,3.4153846153846152,1,77.3627,65.0,1.0
IND174103AAA,IND160002AAC,FTL,morning,2.015151515151515,1,77.9817,66.0,1.0
IND174307AAA,IND176041AAA,FTL,night,1.1801948051948052,10,36.47925,54.0,0.4
IND174307AAA,IND176041AAA,FTL,morning,1.2142857142857142,1,37.4275,56.0,1.0
IND175001AAA,IND175101AAA,FTL,night,1.9740398293029875,6,63.6836,74.5,1.0
IND175001AAA,IND175101AAA,FTL,morning,1.8774429223744293,4,63.4488,74.0,1.0
IND175015AAA,IND174001AAA,FTL,morning,7.263157894736842,13,121.195,131.0,1.0
IND175018AAA,IND175001AAA,FTL,night,3.2142857142857144,7,22.5439,15.0,1.0
IND175018AAA,IND175001AAA,FTL,morning,2.925490196078431,2,23.2083,16.0,1.0
IND175101AAA,IND160002AAC,FTL,morning,2.4204545454545454,1,284.5308,264.0,1.0
IND176048AAA,IND175015AAA,FTL,night,2.0526315789473686,7,79.0679,95.0,1.0
IND176048AAA,IND175015AAA,FTL,morning,1.842331635540464,4,77.71844999999999,94.0,1.0
IND176061AAA,IND160002AAC,FTL,afternoon,4.003571428571429,1,301.92240000000004,280.0,1.0
IND176110AAB,IND177033AAA,FTL,morning,2.1,9,27.3424,30.0,1.0
IND176201AAA,IND176303AAA,FTL,morning,1.6027397260273972,9,65.2679,74.0,1.0
IND176215AAA,IND176061AAA,FTL,morning,1.9565217391304348,1,33.5998,46.0,1.0
IND176215AAA,IND176061AAA,FTL,afternoon,1.8695652173913044,1,33.229800000000004,46.0,1.0
IND176303AAA,IND176310AAA,FTL,morning,1.335704291044776,10,45.695350000000005,69.0,0.8
IND176310AAA,IND145001AAA,FTL,morning,6.203699925185337,10,123.83125,171.0,1.0
IND176310AAA,IND145001AAA,FTL,afternoon,5.788235294117647,3,124.2269,172.0,1.0
IND177001AAA,IND176110AAB,FTL,night,1.809523809523809,5,23.3734,21.0,1.0
IND177001AAA,IND176110AAB,FTL,morning,1.8136363636363635,2,26.1282,26.0,1.0
IND177033AAA,IND160002AAC,FTL,morning,2.2345211740341355,12,227.01605,202.0,1.0
IND177101AAA,IND176001AAA,FTL,morning,1.6966101694915254,2,43.86415,59.5,1.0
IND177203AAA,IND177101AAA,FTL,night,1.5135135135135136,1,32.0739,37.0,1.0
IND177203AAA,IND177101AAA,FTL,morning,1.4054054054054057,1,32.1649,37.0,1.0
IND181152AAA,IND184121AAA,FTL,morning,1.4586693548387095,4,36.8043,32.5,1.0
IND181152AAB,IND160002AAC,FTL,morning,1.983221476510067,1,376.721,298.0,1.0
IND181152AAB,IND181201AAB,Carting,night,3.217391304347826,3,32.1035,23.0,1.0
IND181152AAB,IND184121AAA,FTL,night,1.5625,1,36.4395,32.0,1.0
IND181152AAB,IND184121AAA,FTL,morning,1.8125,2,36.62445,32.0,1.0
IND181201AAB,IND181152AAB,Carting,night,5.25,1,31.6073,24.0,1.0
IND181201AAB,IND181152AAB,Carting,morning,5.130434782608695,5,33.3927,26.0,1.0
IND184104AAA,IND160002AAC,FTL,morning,1.868421052631579,3,300.5381,229.0,1.0
IND184104AAA,IND181152AAA,FTL,night,1.5067460317460317,2,78.20435,71.0,1.0
IND184104AAA,IND181152AAB,FTL,night,1.4929577464788732,1,78.2089,71.0,1.0
IND184104AAA,IND184121AAA,FTL,night,1.3003205128205129,2,42.491200000000006,39.5,0.5
