rank,center,name,legs_out,breaches,legs_in,breaches_in,breach_rate,network_breach_share_pct,recoverable_breaches,revenue_at_risk_rs,revenue_recoverable_rs,betweenness,in_degree,out_degree,avg_incoming_delay_factor,bottleneck_score,clustering,rankable
0,IND500080AAB,Hyderabad_Chikdply_I (Telangana),20,11,26.0,5.0,0.55,0.14241325737959606,6.0,5500.0,3000.0,0.0003951124941149,2.0,1.0,2.0769230769230766,0.0008206182570079,0.0,False
0,IND501401AAC,Medchal_MROoffce_D (Telangana),14,11,19.0,9.0,0.7857142857142857,0.14241325737959606,7.0,5500.0,3500.0,0.0003951124941149,2.0,1.0,2.1223776223776225,0.0008385779158313,0.3333333333333333,False
0,IND571124AAA,Tirumakudalu_Narasipr_D (Karnataka),11,11,10.0,1.0,1.0,0.14241325737959606,8.0,5500.0,4000.0,7.926027966197077e-06,1.0,1.0,1.53125,1.2136730323239274e-05,1.0,False
0,IND609602AAA,Karaikal_Thalthru_DC (Pondicherry),11,11,8.0,0.0,1.0,0.14241325737959606,8.0,5500.0,4000.0,0.0027915470496946,1.0,1.0,1.9655172413793107,0.0054868338562963,0.0,False
0,IND68004AAA,Thrissur_Poothole_D (Kerala),24,11,23.0,3.0,0.4583333333333333,0.14241325737959606,4.0,5500.0,2000.0,0.0008080585511537,2.0,2.0,1.539059196617336,0.0012436499445585,0.3333333333333333,False
0,IND788713AAA,Karimganj_Alngjuri_D (Assam),11,11,13.0,12.0,1.0,0.14241325737959606,8.0,5500.0,4000.0,0.0001971599456591,2.0,2.0,2.314668121021386,0.0004563598409595,1.0,False
0,IND801103AAA,Bihta_ShivNgar_D (Bihar),11,11,0.0,0.0,1.0,0.14241325737959606,8.0,5500.0,4000.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND821109AAA,Mohania_Bhabua_D (Bihar),11,11,6.0,3.0,1.0,0.14241325737959606,8.0,5500.0,4000.0,0.0008080585511537,1.0,1.0,1.9392091648189207,0.0015669945481077,0.0,False
0,IND825301AAA,Hazaribag_BodomBzr_DC (Jharkhand),14,11,14.0,1.0,0.7857142857142857,0.14241325737959606,7.0,5500.0,3500.0,0.0007985473175943,1.0,1.0,2.054054054054054,0.0016402593550586,0.0,False
0,IND829121AAA,Peterbar_GagiDPP_D (Jharkhand),11,11,5.0,0.0,1.0,0.14241325737959606,8.0,5500.0,4000.0,0.0003947161927166,1.0,1.0,2.1538461538461537,0.0008501579535434,1.0,False
0,IND843329AAB,Sheohar_Ward9DPP_D (Bihar),13,11,13.0,0.0,0.8461538461538461,0.14241325737959606,7.0,5500.0,3500.0,0.0,1.0,1.0,1.379310344827586,0.0,1.0,False
0,IND000000AAL,Pune_PC (Maharashtra),18,10,17.0,10.0,0.5555555555555556,0.12946659761781462,5.0,5000.0,2500.0,0.0,1.0,1.0,2.6980056980056983,0.0,0.0,False
0,IND205001AAB,Mainpuri_Agraroad_I (Uttar Pradesh),21,10,26.0,14.0,0.47619047619047616,0.12946659761781462,4.0,5000.0,2000.0,0.0036435950560607,3.0,4.0,2.2719372429738285,0.0082780193061798,0.1904761904761904,False
0,IND209111AAA,Pukhrayan_Arulimod_D (Uttar Pradesh),21,10,14.0,1.0,0.47619047619047616,0.12946659761781462,4.0,5000.0,2000.0,0.0016050206631549,1.0,1.0,0.9015873015873016,0.0014470662486856,0.0,False
0,IND210001AAA,Banda_GayatriN_D (Uttar Pradesh),10,10,16.0,9.0,1.0,0.12946659761781462,7.0,5000.0,3500.0,0.0007985473175943,1.0,1.0,2.312937062937063,0.0018469896873729,0.0,False
0,IND302006AAA,Jaipur (Rajasthan),13,10,16.0,2.0,0.7692307692307693,0.12946659761781462,6.0,5000.0,3000.0,0.0,1.0,1.0,1.9393382352941175,0.0,0.0,False
0,IND382721AAA,Gandhinagar_Kalol_DC (Gujarat),15,10,16.0,2.0,0.6666666666666666,0.12946659761781462,6.0,5000.0,3000.0,0.0,2.0,1.0,1.7239819004524888,0.0,1.0,False
