source_center,destination_center,route_type,overall_median_factor,total_trips,median_osrm_dist,median_osrm_time,pct_delayed
IND151506AAA,IND151001AAA,FTL,1.3705985915492958,18,81.8471,73.0,0.9444444444444444
IND152024AAA,IND152123AAA,FTL,1.732258064516129,2,33.01095,30.5,1.0
IND152026AAA,IND000000ACA,FTL,4.533333333333333,19,159.7357,121.0,1.0
IND152026AAA,IND151001AAA,FTL,1.018867924528302,11,51.3308,53.0,0.09090909090909091
IND152026AAA,IND152024AAA,FTL,2.0,2,30.62065,21.0,1.0
IND152026AAA,IND152101AAA,FTL,1.1764705882352942,1,47.0594,34.0,0.0
IND152026AAA,IND152107AAA,FTL,2.095238095238096,1,30.0671,21.0,1.0
IND152026AAA,IND152116AAA,FTL,1.5,2,57.939499999999995,41.0,1.0
IND152026AAA,IND160002AAC,FTL,4.505555555555556,1,243.8385,180.0,1.0
IND152101AAA,IND152026AAA,FTL,2.2272727272727275,2,46.7525,33.0,1.0
IND152107AAA,IND152026AAA,FTL,4.173913043478261,1,33.243,23.0,1.0
IND152116AAA,IND152026AAA,FTL,2.3902439024390243,1,58.2905,41.0,1.0
IND152123AAA,IND152026AAA,FTL,2.480769230769231,1,62.9841,52.0,1.0
IND160002AAC,IND000000ACA,FTL,1.984126984126984,28,89.61054999999999,63.0,1.0
IND160002AAC,IND000000ACB,FTL,1.9905436823750335,66,280.26784999999995,211.0,1.0
IND160002AAC,IND110037AAM,FTL,1.8054054054054052,9,229.1577,185.0,1.0
IND160002AAC,IND131028AAB,FTL,1.9154387833599622,12,182.03404999999998,129.5,1.0
IND160002AAC,IND134203AAA,Carting,2.810810810810811,1,44.8425,37.0,1.0
IND160002AAC,IND135001AAA,FTL,1.8688524590163933,1,67.1824,61.0,1.0
IND160002AAC,IND140301AAA,FTL,1.434782608695652,21,38.183,47.0,0.9523809523809523
IND160002AAC,IND140603AAA,Carting,1.25,29,28.9519,28.0,0.7931034482758621
IND160002AAC,IND140901AAA,Carting,1.446808510638298,21,57.0374,47.0,1.0
IND160002AAC,IND142001AAB,FTL,1.8360875706214688,18,164.47115000000002,118.5,1.0
IND160002AAC,IND143001AAA,FTL,1.9830508474576272,11,246.7401,176.0,1.0
IND160002AAC,IND144001AAB,FTL,2.1621621621621623,13,158.5797,112.0,1.0
IND160002AAC,IND147001AAB,FTL,2.055555555555556,3,46.7842,35.0,1.0
IND160002AAC,IND147001AAD,FTL,2.0526315789473686,7,52.5001,38.0,1.0
IND160002AAC,IND147101AAA,FTL,2.23728813559322,9,73.8163,59.0,1.0
IND160002AAC,IND147105AAA,FTL,2.0595238095238093,3,102.25,85.0,1.0
IND160002AAC,IND151001AAA,FTL,1.7134146341463414,15,203.9193,158.0,1.0
IND160002AAC,IND160003AAA,Carting,2.0,1,41.4919,31.0,1.0
IND160002AAC,IND160055AAA,Carting,1.095292115711855,16,33.87625,42.0,0.1875
IND160002AAC,IND160102AAC,Carting,1.7647058823529411,25,44.638,35.0,1.0
IND160002AAC,IND173212AAA,FTL,2.1426985370950886,18,99.599,88.0,1.0
IND160002AAC,IND174001AAA,FTL,2.043011305241521,16,180.0813,139.0,1.0
IND160002AAC,IND174103AAA,FTL,1.3076923076923077,1,77.5153,65.0,1.0
IND160002AAC,IND174307AAA,FTL,1.3536019536019537,14,194.45555000000002,180.5,1.0
IND160002AAC,IND176041AAA,FTL,1.4383332559111812,2,216.5543,207.5,1.0
IND160002AAC,IND181152AAA,FTL,1.8603896103896105,2,377.77835,308.0,1.0
IND160002AAC,IND184104AAA,FTL,1.8775933609958506,6,307.71580000000006,241.0,1.0
IND160002AAC,IND421302AAG,FTL,2.535964912280701,1,1584.1409,1140.0,1.0
IND160002AAC,IND562132AAA,FTL,2.244365361803084,1,2326.1991000000003,1686.0,1.0
IND160003AAA,IND160002AAC,Carting,3.0,1,44.446,34.0,1.0
IND160055AAA,IND160002AAC,Carting,1.1,21,33.5366,41.0,0.38095238095238093
IND160102AAC,IND160002AAC,Carting,2.0702614379084965,28,44.65575,34.0,1.0
IND160102AAD,IND160002AAC,Carting,1.5900735294117647,12,43.6608,34.0,1.0
IND160102AAD,IND160002AAD,Carting,2.117647058823529,3,44.446,34.0,1.0
IND173025AAA,IND160002AAC,FTL,2.3737373737373737,11,106.4389,100.0,1.0
IND173212AAA,IND134102AAA,FTL,3.8484848484848486,2,43.25705000000001,33.0,1.0
IND173212AAA,IND160002AAC,FTL,2.0105263157894737,1,101.7296,95.0,1.0
IND173212AAA,IND173220AAA,FTL,3.3076923076923075,5,36.8201,28.0,1.0
IND173212AAA,IND174103AAA,FTL,3.375,1,58.7798,48.0,1.0
IND173220AAA,IND173212AAA,FTL,3.53125,1,41.0419,32.0,1.0
IND173220AAA,IND174103AAA,FTL,2.628571428571429,2,21.279449999999997,18.0,1.0
IND174001AAA,IND175018AAA,FTL,2.5185185185185186,15,37.6677,26.0,1.0
IND174021AAA,IND176048AAA,FTL,2.086666666666667,12,28.26305,26.5,1.0
IND174101AAB,IND134102AAA,FTL,2.6666666666666665,1,30.2666,21.0,1.0
IND174101AAB,IND160002AAC,FTL,2.5064935064935066,11,93.2949,77.0,1.0
IND174103AAA,IND160002AAC,FTL,2.7384615384615385,6,77.22575,65.0,1.0
IND174307AAA,IND176041AAA,FTL,1.0769230769230769,17,35.9815,54.0,0.29411764705882354
IND175001AAA,IND175101AAA,FTL,1.9726027397260275,17,63.4834,74.0,1.0
IND175015AAA,IND174001AAA,FTL,7.263157894736842,13,121.195,131.0,1.0
IND175018AAA,IND175001AAA,FTL,2.9333333333333336,16,22.1319,15.0,1.0
IND175101AAA,IND160002AAC,FTL,2.2825844205408004,4,284.94085,264.5,1.0
IND176048AAA,IND175015AAA,FTL,2.021505376344086,11,78.5847,95.0,1.0
IND176061AAA,IND160002AAC,FTL,3.0144210933470865,2,288.7885,278.5,1.0
IND176110AAB,IND177033AAA,FTL,2.1,9,27.3424,30.0,1.0
IND176201AAA,IND176303AAA,FTL,1.6027397260273972,9,65.2679,74.0,1.0
IND176215AAA,IND176061AAA,FTL,1.8695652173913044,3,33.5531,46.0,1.0
IND176303AAA,IND176310AAA,FTL,1.335704291044776,10,45.695350000000005,69.0,0.8
IND176310AAA,IND145001AAA,FTL,6.177514792899408,13,124.2269,172.0,1.0
IND177001AAA,IND176110AAB,FTL,1.809523809523809,7,24.0675,22.0,1.0
IND177033AAA,IND160002AAC,FTL,2.886503443374262,18,214.3071,201.0,1.0
IND177101AAA,IND176001AAA,FTL,1.6966101694915254,2,43.86415,59.5,1.0
IND177101AAA,IND176001AAB,FTL,1.2203389830508475,1,42.9878,59.0,1.0
IND177203AAA,IND177101AAA,FTL,1.5135135135135136,3,32.0739,37.0,1.0
IND181152AAA,IND184121AAA,FTL,1.4666666666666666,5,36.5022,32.0,1.0
IND181152AAB,IND160002AAC,FTL,1.983221476510067,1,376.721,298.0,1.0
IND181152AAB,IND181201AAB,Carting,3.217391304347826,7,32.1035,23.0,1.0
IND181152AAB,IND184121AAA,FTL,1.640625,4,36.462650000000004,32.0,1.0
IND181201AAB,IND181152AAB,Carting,5.08307453416149,8,31.752499999999998,24.0,1.0
IND184104AAA,IND160002AAC,FTL,1.8668192219679636,4,300.79385,229.0,1.0
IND184104AAA,IND181152AAA,FTL,1.4857142857142858,3,77.41760000000001,70.0,1.0
IND184104AAA,IND181152AAB,FTL,1.367907444668008,2,77.80655,70.5,1.0
IND184104AAA,IND184121AAA,FTL,1.575,3,43.1069,40.0,0.6666666666666666
IND184121AAA,IND160002AAC,FTL,1.8226415094339623,5,340.6044,266.0,1.0
IND184121AAA,IND181152AAA,FTL,1.375,1,36.7359,32.0,1.0
IND184121AAA,IND181152AAB,FTL,1.3225806451612905,1,34.7509,31.0,1.0
IND184121AAA,IND184104AAA,FTL,1.205128205128205,3,41.0848,38.0,0.6666666666666666
IND201001AAA,IND201007AAA,Carting,3.2884615384615383,4,10.6157,13.5,1.0
IND201001AAC,IND000000ACB,Carting,2.4705882352941178,1,85.1514,85.0,1.0
IND201001AAC,IND110037AAM,Carting,1.8295454545454546,2,41.81025,44.0,1.0
IND201005AAA,IND201007AAA,Carting,3.2857142857142856,1,10.9884,14.0,1.0
IND201007AAA,IND201001AAA,Carting,1.6553030303030303,2,10.4372,11.5,1.0
IND201007AAA,IND201005AAA,Carting,5.0625,1,12.7747,16.0,1.0
IND201007AAA,IND201007AAB,Carting,5.368421052631579,1,13.7023,19.0,1.0
IND201007AAA,IND245101AAA,Carting,2.047169811320755,2,45.9469,53.0,1.0
IND201007AAA,IND245304AAA,Carting,2.216216216216216,11,32.4253,38.0,1.0
IND201007AAB,IND110044AAB,Carting,1.7543103448275863,10,28.59585,33.5,0.9
IND201007AAB,IND201007AAA,Carting,4.035714285714286,2,11.77685,14.0,1.0
IND201007AAB,IND201301AAF,Carting,2.933333333333333,5,13.0087,16.0,1.0
IND201204AAA,IND250002AAA,FTL,1.6428571428571428,6,23.08345,21.0,0.8333333333333334
IND201301AAD,IND110037AAM,Carting,5.252123552123551,2,35.39905,36.0,1.0
IND201301AAF,IND201301AAL,Carting,1.4166666666666667,1,21.5816,24.0,1.0
IND201301AAF,IND201304AAA,Carting,1.7951388888888888,12,11.358550000000001,16.0,1.0
IND201301AAF,IND203205AAA,FTL,2.0,19,45.0309,45.0,1.0
IND201301AAL,IND201301AAF,Carting,1.68,11,23.3817,26.0,1.0
IND201301AAL,IND201307AAA,Carting,1.263157894736842,5,19.5069,21.0,0.8
IND201301AAM,IND000000ACB,Carting,2.987012987012987,27,79.97489999999999,77.0,1.0
IND201304AAA,IND201301AAF,Carting,2.2225274725274726,18,11.4633,13.0,1.0
IND201306AAA,IND201301AAF,Carting,3.1077694235588975,8,17.5018,19.0,1.0
IND201306AAA,IND201304AAA,Carting,11.6,1,13.3995,15.0,1.0
IND201307AAA,IND201301AAL,Carting,1.256578947368421,28,18.92705,20.5,0.5714285714285714
IND202001AAB,IND110037AAM,FTL,2.0846153846153848,1,147.5217,130.0,1.0
IND202001AAB,IND205001AAB,FTL,2.543269230769231,8,136.7223,104.0,1.0
IND202001AAB,IND207123AAA,FTL,2.8108974358974357,2,71.01745,51.5,1.0
IND202001AAB,IND282002AAD,FTL,2.0675675675675675,10,92.1499,74.0,1.0
IND202001AAC,IND204215AAA,Carting,2.8001672240802673,4,34.220699999999994,24.0,1.0
IND203001AAA,IND203131AAA,FTL,3.615384615384616,5,17.2807,12.0,1.0
IND203131AAA,IND203135AAA,FTL,1.5,16,34.75995,38.0,1.0
IND203135AAA,IND203390AAA,FTL,1.5401509951956074,4,84.21385000000001,92.5,1.0
IND203135AAA,IND203396AAB,FTL,1.5517241379310345,12,55.8355,57.5,1.0
IND203390AAA,IND201301AAF,FTL,2.5958440721649483,20,103.09845,96.0,1.0
IND203396AAB,IND203390AAA,FTL,1.3333333333333333,15,43.1407,39.0,0.9333333333333333
IND204101AAA,IND202001AAB,FTL,2.961337513061651,2,40.3863,31.0,1.0
IND204101AAA,IND282002AAD,FTL,7.888719512195122,2,47.82815000000001,40.5,1.0
IND204215AAA,IND207001AAA,Carting,3.1363636363636367,6,32.1965,22.5,1.0
IND205001AAB,IND110037AAM,FTL,3.3189655172413794,1,285.3218,232.0,1.0
IND205001AAB,IND205135AAA,Carting,2.025,1,43.6495,40.0,1.0
IND205001AAB,IND205135AAA,FTL,2.1578947368421053,7,43.369800000000005,40.0,1.0
IND205001AAB,IND209625AAA,FTL,2.6779661016949152,1,65.611,59.0,1.0
IND205001AAB,IND209721AAB,FTL,2.25,10,52.995850000000004,40.5,1.0
IND205001AAB,IND283203AAA,FTL,4.689655172413793,1,66.034,58.0,1.0
IND205135AAA,IND283203AAA,Carting,2.3157894736842106,1,23.6153,19.0,1.0
IND205135AAA,IND283203AAA,FTL,2.176470588235294,12,22.3859,18.0,1.0
IND206001AAA,IND000000ACB,FTL,1.9594093910491561,20,310.43625,233.0,1.0
IND206122AAA,IND206001AAA,FTL,1.4893617021276595,19,66.91369999999999,47.0,0.8421052631578947
IND207001AAA,IND207302AAA,Carting,1.6667682926829268,6,40.929500000000004,40.5,1.0
IND207123AAA,IND202001AAB,FTL,8.098039215686274,1,70.0116,51.0,1.0
IND207247AAB,IND205001AAB,FTL,2.2685185185185186,10,51.43945,54.0,1.0
IND207302AAA,IND202001AAB,Carting,5.019807923169267,6,68.3236,50.0,1.0
IND208006AAA,IND209304AAA,Carting,7.916666666666667,3,30.0545,24.0,1.0
IND208012AAA,IND209304AAA,Carting,41.5,13,18.1243,15.0,1.0
IND208017AAA,IND209304AAA,Carting,16.947916666666664,6,13.82065,12.0,1.0
IND208019AAA,IND209304AAA,Carting,11.284926470588236,6,16.37985,16.0,1.0
IND209101AAA,IND209111AAA,FTL,0.8333333333333334,14,64.555,45.5,0.14285714285714285
IND209111AAA,IND285001AAD,FTL,2.1714285714285717,21,49.9361,36.0,1.0
IND209206AAB,IND210301AAA,Carting,2.2,15,21.6843,15.0,1.0
IND209304AAA,IND000000ACB,FTL,1.9603658536585369,35,445.7063,328.0,1.0
IND209304AAA,IND110037AAM,FTL,2.2923976608187138,6,467.83875,341.5,1.0
IND209304AAA,IND206122AAA,FTL,1.6274509803921569,20,70.2799,49.0,1.0
IND209304AAA,IND208006AAA,Carting,1.51,14,30.61215,25.0,0.7142857142857143
IND209304AAA,IND208012AAA,Carting,1.75,21,18.8281,16.0,0.5238095238095238
IND209304AAA,IND208019AAA,Carting,4.80625,18,16.2845,16.0,1.0
IND209304AAA,IND209101AAA,FTL,3.0,16,20.869100000000003,14.0,0.875
IND209304AAA,IND209206AAB,Carting,0.7982456140350878,18,57.5607,58.0,0.05555555555555555
IND209304AAA,IND209801AAA,Carting,2.681818181818182,20,47.52345,33.0,0.85
IND209304AAA,IND211002AAB,FTL,1.5755395683453235,21,196.4566,139.0,0.9047619047619048
IND209304AAA,IND212601AAA,FTL,2.2164179104477615,16,96.66810000000001,68.0,0.9375
IND209304AAA,IND221313AAA,FTL,2.0562770562770565,6,326.2649,231.0,1.0
IND209304AAA,IND282001AAA,FTL,2.530054644808743,9,259.3381,183.0,1.0
IND209625AAA,IND241124AAB,FTL,1.3636363636363635,11,52.5103,65.0,0.8181818181818182
IND209721AAB,IND209625AAA,FTL,1.3394886363636362,10,28.744349999999997,32.0,0.8
IND209801AAA,IND209304AAA,Carting,20.75757575757576,5,46.0073,32.0,1.0
IND210001AAA,IND210427AAA,FTL,3.822528883183569,10,54.8667,40.0,1.0
IND210427AAA,IND209304AAA,FTL,2.9915254237288136,9,164.1901,118.0,1.0
IND210431AAA,IND209304AAA,FTL,2.369369369369369,5,125.92,111.0,1.0
IND210501AAB,IND209304AAA,Carting,2.4615384615384617,16,115.4576,91.0,1.0
IND211002AAB,IND209304AAA,FTL,1.855072463768116,16,195.95745,138.0,1.0
IND211002AAB,IND211011AAA,Carting,4.625,13,10.3753,7.0,1.0
IND211002AAB,IND211013AAA,Carting,5.071428571428571,7,20.5758,15.0,1.0
IND211002AAB,IND485001AAC,FTL,2.473684210526316,13,185.3955,133.0,1.0
IND211008AAA,IND211002AAB,Carting,9.28125,6,22.83415,16.0,1.0
IND211011AAA,IND212501AAA,Carting,3.952380952380953,13,30.4269,21.0,1.0
IND212402AAA,IND211002AAB,Carting,29.13888888888889,13,48.8429,36.0,1.0
IND212501AAA,IND212402AAA,Carting,1.72,13,23.4775,25.0,1.0
IND212601AAA,IND210001AAA,FTL,2.335668103448276,16,84.96755,61.0,1.0
IND221010AAB,IND222001AAA,FTL,2.731707317073171,1,57.9928,41.0,1.0
IND221010AAB,IND232101AAB,Carting,27.0,1,25.0859,21.0,1.0
IND221010AAB,IND233001AAA,FTL,11.214285714285714,3,78.42460000000001,55.0,1.0
IND221303AAA,IND231001AAA,FTL,1.625,3,29.2527,23.0,1.0
IND221313AAA,IND211002AAB,FTL,4.054172510518934,6,130.92185,93.0,1.0
IND221313AAA,IND221010AAA,Carting,6.375,1,11.7824,8.0,1.0
IND221313AAA,IND221401AAA,FTL,16.714285714285715,1,47.8665,35.0,1.0
IND221313AAA,IND222136AAA,FTL,18.35,1,56.2867,40.0,1.0
IND221313AAA,IND232101AAB,Carting,28.727272727272727,3,29.6438,22.0,1.0
IND221313AAA,IND276128AAA,FTL,10.120923306031273,2,109.2236,82.0,1.0
IND221401AAA,IND221303AAA,FTL,2.71875,2,17.918,16.0,1.0
IND221706AAA,IND273014AAB,FTL,4.083333333333333,11,116.7072,82.0,1.0
IND222001AAA,IND222136AAA,FTL,2.9166666666666665,1,17.665200000000002,12.0,1.0
IND222125AAB,IND222001AAA,FTL,2.7777777777777777,1,26.3353,18.0,1.0
IND223101AAB,IND222125AAB,FTL,2.074074074074074,7,29.0356,26.0,1.0
IND224001AAA,IND224141AAB,Carting,2.925925925925926,11,36.7309,27.0,1.0
IND224001AAA,IND224141AAB,FTL,3.333333333333333,2,33.92485,24.0,1.0
IND224141AAB,IND224122AAA,Carting,2.95,16,27.6452,19.5,1.0
IND224141AAB,IND224122AAA,FTL,2.8947368421052637,1,27.3162,19.0,1.0
IND226004AAA,IND226016AAA,Carting,4.207608695652174,6,20.3084,20.0,1.0
IND226004AAA,IND226024AAA,Carting,2.6923076923076925,1,19.077,13.0,1.0
IND231205AAA,IND231216AAA,FTL,3.3,3,22.9972,21.0,1.0
IND231208AAA,IND231217AAA,FTL,1.8070652173913042,6,33.65495,23.5,1.0
IND231217AAA,IND231225AAB,FTL,2.4,7,36.3769,26.0,1.0
IND231225AAB,IND486886AAA,FTL,1.6296296296296295,7,23.9771,27.0,1.0
IND232101AAB,IND232104AAB,Carting,3.230769230769231,7,14.0639,11.0,1.0
IND232104AAB,IND221010AAB,Carting,2.4,1,36.537,30.0,1.0
IND232104AAB,IND232327AAA,Carting,2.571428571428572,1,67.4706,63.0,1.0
IND232104AAB,IND233221AAC,Carting,2.747171945701357,2,70.1466,51.5,1.0
IND233001AAA,IND275101AAA,FTL,3.4482758620689653,3,41.6421,29.0,1.0
IND233001AAA,IND275503AAA,FTL,3.452380952380953,1,59.8164,42.0,1.0
IND241124AAB,IND242001AAA,FTL,2.1856617647058822,4,23.759149999999998,16.5,1.0
IND242001AAA,IND242307AAB,FTL,6.230769230769231,1,19.7927,13.0,1.0
IND242221AAA,IND207247AAB,FTL,3.10989010989011,5,89.5042,90.0,1.0
IND242307AAB,IND207247AAB,FTL,2.210526315789474,5,139.6498,132.0,1.0
IND242307AAB,IND242221AAA,FTL,1.4634146341463414,5,50.1024,41.0,1.0
IND243001AAA,IND243503AAB,FTL,2.2962962962962963,13,27.4398,27.0,1.0
IND243001AAA,IND244901AAB,FTL,2.0222222222222226,2,60.4207,45.0,1.0
IND243002AAA,IND243503AAB,FTL,2.185185185185185,1,26.236,27.0,1.0
IND243201AAA,IND262001AAA,Carting,2.0204545454545455,4,45.21255,44.0,1.0
IND243301AAB,IND244901AAB,FTL,1.3430672268907564,10,69.70885000000001,85.0,0.8
IND243301AAB,IND244901AAC,FTL,1.2823529411764705,2,69.31265,85.0,0.5
IND243503AAB,IND244901AAB,FTL,2.772727272727273,11,93.7487,66.0,1.0
IND244001AAA,IND263153AAB,FTL,1.9661686627978763,16,92.33619999999999,89.5,1.0
IND244221AAA,IND131028AAB,FTL,1.873015873015873,21,163.4916,127.0,1.0
IND244235AAA,IND244901AAB,FTL,0.8883495145631068,20,105.6397,103.0,0.2
IND244301AAA,IND244412AAA,FTL,1.6129032258064515,11,28.7669,31.0,1.0
IND244412AAA,IND243301AAB,FTL,0.7329545454545454,10,97.2619,88.0,0.0
IND244412AAA,IND244901AAB,FTL,1.9875,3,81.0512,80.0,1.0
IND244501AAA,IND244601AAB,FTL,1.3099206349206352,8,30.96275,71.5,0.75
IND244601AAB,IND244901AAB,FTL,1.1375,9,70.5827,80.0,0.4444444444444444
IND244713AAA,IND244715AAA,FTL,1.25,1,24.3298,36.0,1.0
IND244713AAA,IND263401AAA,FTL,2.0217391304347827,16,24.23255,22.0,1.0
IND244715AAA,IND244713AAA,FTL,0.9615384615384617,16,26.677100000000003,39.0,0.0
IND244715AAA,IND263401AAA,FTL,1.360655737704918,1,47.7291,61.0,1.0
IND244901AAB,IND243002AAA,FTL,2.3729468599033816,16,60.259299999999996,45.0,1.0
IND244901AAB,IND243201AAA,Carting,2.9365079365079363,1,72.38080000000001,63.0,1.0
IND244901AAB,IND243503AAB,FTL,5.307692307692308,1,93.314,65.0,1.0
IND244901AAB,IND244221AAA,FTL,0.9802436125965538,20,89.691,99.0,0.3
IND244901AAB,IND244301AAA,FTL,0.8984230055658627,10,88.2498,98.5,0.1
IND244901AAB,IND244921AAB,Carting,3.0434782608695654,5,28.2658,23.0,1.0
IND244901AAB,IND246725AAB,FTL,1.148,14,117.8225,126.0,0.21428571428571427
IND244901AAC,IND244921AAB,Carting,1.75,1,28.5055,24.0,1.0
IND244921AAB,IND243201AAA,Carting,2.1373626373626373,2,45.5527,40.5,1.0
IND244921AAB,IND262001AAA,Carting,2.0240963855421685,1,99.3145,83.0,1.0
IND245101AAA,IND201007AAA,Carting,2.719795918367347,2,46.364450000000005,49.5,1.0
IND245101AAA,IND245304AAA,Carting,2.333333333333333,15,14.9945,18.0,1.0
IND245304AAA,IND201007AAA,Carting,2.647058823529412,13,31.869,35.0,1.0
IND245304AAA,IND245101AAA,Carting,1.7104166666666667,14,15.96575,16.0,1.0
IND246001AAA,IND249201AAA,FTL,1.2757265547120622,4,108.9425,161.5,1.0
IND246149AAA,IND249407AAA,FTL,2.689655172413793,15,74.4466,57.0,1.0
IND246174AAA,IND246444AAB,FTL,1.2083524027459955,16,62.1105,92.5,0.5
IND246424AAA,IND246174AAA,FTL,1.2563086548488007,16,92.9496,139.0,0.625
IND246444AAB,IND246424AAA,FTL,1.4090909090909092,15,28.0878,42.0,1.0
IND246701AAA,IND246763AAA,FTL,1.9230769230769234,12,34.26045,25.0,1.0
IND246725AAB,IND246701AAA,FTL,1.4844155844155844,10,37.17675,34.0,1.0
IND246761AAA,IND244501AAA,FTL,0.462113558294605,10,59.060249999999996,99.0,0.0
IND246761AAA,IND244601AAB,FTL,1.2291666666666667,1,46.8614,48.0,1.0
IND246761AAA,IND244901AAB,FTL,1.221311475409836,1,121.4712,122.0,1.0
IND246763AAA,IND244901AAB,FTL,1.4610389610389611,3,166.1058,154.0,1.0
IND246763AAA,IND246761AAA,FTL,2.5161290322580645,11,43.7156,31.0,1.0
IND247554AAA,IND248001AAA,FTL,1.193798449612403,12,91.68485,129.0,0.3333333333333333
IND247554AAA,IND248001AAD,FTL,1.408258560703168,2,91.3592,128.0,0.5
IND247667AAA,IND249407AAA,FTL,1.8439189189189191,14,30.53235,37.0,1.0
IND247667AAB,IND249407AAA,FTL,2.6189939939939944,2,30.3938,36.5,1.0
IND247776AAA,IND251309AAB,FTL,1.8055555555555554,8,24.4969,18.0,1.0
IND248001AAA,IND131028AAB,FTL,2.0512809312687006,12,246.48104999999998,214.0,1.0
IND248001AAD,IND131028AAB,Carting,2.078703703703704,5,245.2824,212.0,1.0
IND248001AAD,IND131028AAB,FTL,2.3468000988386457,4,245.6544,212.5,1.0
IND248122AAB,IND248001AAA,FTL,2.210526315789474,15,35.2443,38.0,1.0
IND248197AAA,IND248122AAB,FTL,2.377068557919622,16,42.378750000000004,45.0,1.0
IND249201AAA,IND246174AAA,FTL,1.6880330689809966,4,110.6677,163.0,1.0
IND249201AAA,IND249407AAA,FTL,7.88,17,21.7934,27.0,1.0
IND249407AAA,IND131028AAB,FTL,2.7338679304500664,18,194.81115,178.0,1.0
IND249407AAA,IND246149AAA,FTL,2.4596491228070176,18,74.87025,57.0,1.0
IND249407AAA,IND249201AAA,FTL,1.8397435897435899,18,20.6716,26.0,1.0
IND250002AAA,IND131028AAB,FTL,2.0,5,81.0077,67.0,1.0
IND250221AAA,IND251201AAA,FTL,3.125,1,19.9858,16.0,1.0
IND250611AAA,IND247776AAA,FTL,1.9090909090909087,11,39.5746,33.0,1.0
IND251001AAA,IND247554AAA,FTL,2.128623188405797,12,25.75985,24.0,1.0
IND251201AAA,IND131028AAB,FTL,6.303030303030303,1,119.8797,99.0,1.0
IND251201AAA,IND250002AAA,FTL,1.902439024390244,1,39.5339,41.0,1.0
IND251309AAB,IND131028AAB,FTL,1.9787581699346406,10,69.26165,69.5,1.0
IND261001AAA,IND262701AAA,FTL,2.4141843971631207,20,50.95265,46.0,1.0
IND261201AAB,IND261001AAA,FTL,2.6451612903225805,19,37.2152,32.0,1.0
IND262001AAA,IND244901AAB,Carting,1.8271604938271604,1,111.7625,81.0,1.0
IND262001AAA,IND262122AAB,Carting,2.382056451612903,6,42.7471,32.0,1.0
IND262122AAB,IND244901AAB,Carting,2.730702681918677,4,143.9487,102.5,1.0
IND262405AAA,IND263153AAB,FTL,7.487804878048781,2,41.5601,41.0,1.0
IND262501AAA,IND263153AAB,FTL,2.004629326345671,8,233.07465000000002,214.0,1.0
IND262701AAA,IND262802AAA,FTL,2.1875,20,32.92,24.0,1.0
IND262802AAA,IND262723AAB,FTL,2.536231884057971,21,92.4517,69.0,1.0
IND263002AAA,IND263645AAA,FTL,1.1666666666666667,13,55.6147,84.0,0.46153846153846156
IND263139AAA,IND263153AAB,FTL,1.3617886178861789,6,35.6109,41.5,0.6666666666666666
IND263153AAB,IND131028AAB,FTL,2.017543859649123,17,273.4533,227.0,1.0
IND263153AAB,IND244713AAA,FTL,3.7358490566037736,1,55.5122,53.0,1.0
IND263153AAB,IND244715AAA,FTL,1.704209065679926,16,80.26915,93.0,1.0
IND263153AAB,IND263002AAA,FTL,1.431578947368421,13,95.3879,99.0,1.0
IND263153AAB,IND263139AAA,FTL,2.261904761904762,7,35.443400000000004,41.0,1.0
IND263153AAB,IND263401AAA,FTL,2.5384615384615383,1,40.8,39.0,1.0
IND263153AAB,IND263645AAA,FTL,1.1886792452830188,1,111.4422,159.0,0.0
IND263401AAA,IND244713AAA,FTL,2.409090909090909,1,24.3682,22.0,1.0
IND263401AAA,IND263153AAB,FTL,1.868421052631579,15,39.9042,38.0,1.0
IND263601AAA,IND262501AAA,FTL,1.9260940251998377,10,112.36295,121.5,1.0
IND263601AAA,IND263153AAB,FTL,2.0,1,118.0853,164.0,1.0
IND263601AAA,IND263645AAA,FTL,2.019230769230769,1,51.088,52.0,1.0
IND263645AAA,IND262501AAA,FTL,2.1,1,153.5916,160.0,1.0
IND263645AAA,IND263601AAA,FTL,2.046634870164282,12,50.05415,50.5,1.0
IND271001AAA,IND271201AAA,Carting,3.5,5,43.4184,32.0,1.0
IND271001AAA,IND271210AAA,Carting,50.72,1,70.69439999999999,50.0,1.0
IND271201AAA,IND271210AAA,Carting,2.3666666666666663,6,29.749250000000004,21.0,1.0
IND271210AAA,IND271001AAA,Carting,3.0733695652173916,12,67.16925,47.0,1.0
IND272001AAA,IND272175AAA,FTL,1.7616459627329193,2,34.901849999999996,25.5,1.0
IND272001AAA,IND273014AAB,FTL,1.6756756756756757,5,109.1028,77.0,0.8
IND272155AAA,IND272001AAA,FTL,1.2916666666666667,3,34.213300000000004,24.0,1.0
IND272207AAB,IND272153AAC,Carting,3.0588235294117645,3,22.9428,17.0,1.0
IND273014AAB,IND209304AAA,FTL,2.339100346020761,3,391.5147,289.0,1.0
IND273014AAB,IND273155AAA,Carting,2.3125,5,46.0674,32.0,1.0
IND273014AAB,IND273304AAA,Carting,3.0081967213114753,2,86.18065,61.0,1.0
IND273014AAB,IND274001AAA,FTL,3.048780487804878,16,56.6973,40.5,1.0
IND273014AAB,IND274301AAB,FTL,2.6486486486486487,1,52.5431,37.0,1.0
IND273014AAB,IND277303AAC,FTL,1.98,18,129.46165000000002,101.0,1.0
IND273155AAA,IND273014AAB,Carting,2.75,1,45.4745,32.0,1.0
